name,brand,description,image_url
Lastra Vidiwall 18 mm,Knauf,Lastra in gessofibra per la massima resistenza meccanica e isolamento acustico,/images/knauf_prodotti/LastraVidiwall18mm.webp
"Lastre con barriera al vapore (B.V) 12,5 mm",Knauf,Lastra in gesso rivestito accoppiata a una lamina di alluminio come barriera al vapore,/images/knauf_prodotti/LastreconbarrieraalvaporeBV125mm.webp
"Lastre con barriera al vapore (B.V) 9,5 mm",Knauf,Lastra in gesso rivestito accoppiata a una lamina di alluminio come barriera al vapore,/images/knauf_prodotti/LastreconbarrieraalvaporeBV95mm.webp
"Lastre Vidiwall 12,5 mm 4SK",Knauf,Lastra in gessofibra per la massima resistenza meccanica e isolamento acustico.,/images/knauf_prodotti/LastreVidiwall125mm4SK.webp
Sofipan Bellini 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanBellini22mm.webp
Sofipan Boccioni 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanBoccioni16mm.webp
Sofipan Boccioni 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanBoccioni22mm.webp
Sofipan Botticelli 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanBotticelli22mm.webp
Sofipan Canova 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanCanova22mm.webp
Sofipan Cimabue 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanCimabue22mm.webp
Sofipan Correggio 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanCorreggio22mm.webp
Sofipan Donatello 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanDonatello22mm.webp
Sofipan Donatello 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanDonatello22mm.webp
Sofipan Giorgione 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanGiorgione22mm.webp
Sofipan Giotto 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanGiotto16mm.webp
Sofipan Giotto 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanGiotto22mm.webp
Sofipan Leonardo 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanLeonardo22mm.webp
Sofipan Mantegna 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMantegna22mm.webp
Sofipan Masaccio 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMasaccio22mm.webp
Sofipan Michelangelo 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMichelangelo16mm.webp
Sofipan Michelangelo 22 mm non verniciato,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMichelangelo22mmnonverniciato.webp
Sofipan Michelangelo 22 mm verniciato,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMichelangelo22mmverniciato.webp
Sofipan Morbelli e Modigliani 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMorbellieModigliani16mm.webp
Sofipan Morbelli e Modigliani 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanMorbellieModigliani22mm.webp
Sofipan Perugino 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanPerugino22mm.webp
Sofipan Raffaello 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanRaffaello16mm.webp
Sofipan Raffaello 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanRaffaello22mm.webp
Sofipan Signorini 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanSignorini16mm.webp
Sofipan Signorini 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanSignorini22mm.webp
Sofipan Tiziano 22 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanTiziano22mm.webp
Sofipan Vasari 16 mm,Knauf,Pannello in gesso alleggerito per controsoffitti modulari,/images/knauf_prodotti/SofipanVasari16mm.webp
Spessori in gesso per orditure da 15 mm,Knauf,Accessori per orditure a T per controsoffitti modulari,/images/knauf_prodotti/Spessoriingessoperorditureda15mm.webp
Spessori in gesso per orditure da 24 mm,Knauf,Accessori per orditure a T per controsoffitti modulari,/images/knauf_prodotti/Spessoriingessoperorditureda24mm.webp
EPS 030 T150 grigio,Knauf,"Pannello in polistirene espanso addittivato con grafite per sistema cappotto termico, certificato CAM",/images/knauf_prodotti/EPS030T150grigio.webp
EPS 031 T grigio,Knauf,"Pannello in polistirene espanso addittivato con grafite per sistema cappotto termico, certificato CAM",/images/knauf_prodotti/EPS031Tgrigio.webp
EPS 036 100 T bianco CAM,Knauf,"Pannello in polistirene espanso bianco per sistema cappotto termico, certificato CAM",/images/knauf_prodotti/EPS036100TbiancoCAM.webp
EPS grigio detensionato CAM,Knauf,"Pannello in polistirene espanso addittivato con grafite detensionato per sistema cappotto termico, certificato CAM",/images/knauf_prodotti/EPSgrigiodetensionatoCAM.webp
Extrupor Ripiegato 3 mm,Knauf,Tappetini per pareti 3 mm,/images/knauf_prodotti/ExtruporRipiegato3mm.webp
Extrupor Ripiegato 6 mm,Knauf,Tappetini per pareti,/images/knauf_prodotti/ExtruporRipiegato6mm.webp
Feltro per giunto a parete,Knauf,Feltro in fibra minerale per giunto fra pavimento e parete,/images/knauf_prodotti/Feltropergiuntoaparete.webp
Pannelli riflettenti,Knauf,Pannello riflettente in poliuretano accoppiato con barriera al vapore sulle due facciate.,/images/knauf_prodotti/Pannelliriflettenti.webp
Polistirene,Knauf,Pannelli di schiuma rigida di polistirene estruso di densità 35 kg/m3.,/images/knauf_prodotti/Polistirene.webp
Polistirolo,Knauf,Pannelli di polistirene espanso sinterizzato (PSE),/images/knauf_prodotti/Polistirolo.webp
Polistirolo,Knauf,Pannelli di polistirene espanso sinterizzato (PSE),/images/knauf_prodotti/Polistirolo.webp
Spalletta EPS B prerasata lai-sys,Knauf,"Accessorio per l'isolamento dei vani finestra, nel sistema cappotto",/images/knauf_prodotti/SpallettaEPSBprerasatalai-sys.webp
Spalletta LM prerasata lai-sys,Knauf,"Accessorio per l'isolamento dei vani finestra, nel sistema cappotto",/images/knauf_prodotti/SpallettaLMprerasatalai-sys.webp
Spalletta PU prerasata lai-sys,Knauf,"Accessorio per l'isolamento dei vani finestra, nel sistema cappotto",/images/knauf_prodotti/SpallettaPUprerasatalai-sys.webp
ADAGIO Acoustic+ 19mm,Knauf,"Perfetto equilibrio tra assorbimento acustico e alta attenuazione, con una superficie luminosa e resistente",/images/knauf_prodotti/ADAGIOAcoustic19mm.webp
ADAGIO Alpha+,Knauf,Migliora gli spazi aperti con Classe A di assorbimento acustico per un ambiente più tranquillo e concentrato,/images/knauf_prodotti/ADAGIOAlpha.webp
ADAGIO dB+ 24mm,Knauf,"Eccellente attenuazione acustica e finitura bianca impeccabile, ideale per uffici privati",/images/knauf_prodotti/ADAGIOdB24mm.webp
ADAGIO dB+ 30mm,Knauf,Massimizza la privacy con un'ottima attenuazione acustica e una superficie bianca resistente,/images/knauf_prodotti/ADAGIOdB30mm.webp
ADAGIO HD+ 19mm,Knauf,Ottimizza l'acustica con un efficace equilibrio sonoro e una superficie elegante e durevole,/images/knauf_prodotti/ADAGIOHD19mm.webp
ADAGIO HD+ 30mm,Knauf,"Eleva gli interni con eccellente assorbimento e attenuazione acustica, ideale per le scuole",/images/knauf_prodotti/ADAGIOHD30mm.webp
ADAGIO HD+ 35mm,Knauf,"Sperimenta un'acustica ottimale con superbo assorbimento, attenuazione e una superficie durevole",/images/knauf_prodotti/ADAGIOHD35mm.webp
AMF ECOMIN Filigran,Knauf,"Piastrella da soffitto minerale microforata, conveniente e ad alta riflettanza luminosa",/images/knauf_prodotti/AMFECOMINFiligran.webp
AMF ECOMIN Orbit,Knauf,"Piastrella da soffitto minerale con finitura sabbiata, economica, con bordo dritto",/images/knauf_prodotti/AMFECOMINOrbit.webp
AMF ECOMIN Orbit Micro,Knauf,Piastrella da soffitto minerale economica con superficie microforata e finitura sabbiata,/images/knauf_prodotti/AMFECOMINOrbitMicro.webp
AMF ECOMIN Planet,Knauf,"Piastrella da soffitto minerale fessurata, economica",/images/knauf_prodotti/AMFECOMINPlanet.webp
AMF ECOMIN Trento,Knauf,"Piastrella da soffitto minerale fessurata, economica, con bordo dritto",/images/knauf_prodotti/AMFECOMINTrento.webp
AMF THERMATEX® Acoustic 19mm,Knauf,Piastrella da soffitto minerale liscia e laminata che offre prestazioni acustiche bilanciate,/images/knauf_prodotti/AMFTHERMATEXAcoustic19mm.webp
AMF THERMATEX® Acoustic 24mm,Knauf,Piastrella da soffitto minerale liscia e laminata con bordo Vector per un'acustica bilanciata,/images/knauf_prodotti/AMFTHERMATEXAcoustic24mm.webp
AMF THERMATEX® Alpha,Knauf,Piastrella da soffitto minerale liscia e laminata con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlpha.webp
AMF THERMATEX® Alpha Colour Black,Knauf,Piastrella da soffitto minerale liscia e laminata nera con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourBlack.webp
AMF THERMATEX® Alpha Colour Brass,Knauf,Piastrella da soffitto minerale liscia e laminata in ottone con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourBrass.webp
AMF THERMATEX® Alpha Colour Concrete,Knauf,Piastrella da soffitto minerale liscia e laminata in calcestruzzo con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourConcrete.webp
AMF THERMATEX® Alpha Colour Copper,Knauf,Piastrella da soffitto minerale liscia e laminata in rame con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourCopper.webp
AMF THERMATEX® Alpha Colour Cream,Knauf,Piastrella da soffitto minerale liscia e laminata in crema con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourCream.webp
AMF THERMATEX® Alpha Colour Granite,Knauf,Piastrella da soffitto minerale liscia e laminata in granito con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourGranite.webp
AMF THERMATEX® Alpha Colour Green Marble,Knauf,Piastrella da soffitto minerale liscia e laminata in marmo verde con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourGreenMarble.webp
AMF THERMATEX® Alpha Colour Oak,Knauf,Piastrella da soffitto minerale liscia e laminata in rovere con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourOak.webp
AMF THERMATEX® Alpha Colour Sandstone,Knauf,Piastrella da soffitto minerale liscia e laminata in arenaria con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourSandstone.webp
AMF THERMATEX® Alpha Colour Silver,Knauf,Piastrella per soffitto minerale liscia laminata in argento con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourSilver.webp
AMF THERMATEX® Alpha Colour Steel,Knauf,Piastrella per soffitto minerale liscia laminata in acciaio con eccellente assorbimento acustico Classe A,/images/knauf_prodotti/AMFTHERMATEXAlphaColourSteel.webp
AMF THERMATEX® Alpha HD 19mm,Knauf,Piastrella per soffitto minerale liscia laminata con eccellente assorbimento acustico e buona attenuazione,/images/knauf_prodotti/AMFTHERMATEXAlphaHD19mm.webp
AMF THERMATEX® Alpha HD 30mm,Knauf,Piastrella per soffitto minerale liscia laminata con eccellente assorbimento e attenuazione acustica,/images/knauf_prodotti/AMFTHERMATEXAlphaHD30mm.webp
AMF THERMATEX® Alpha HD 35mm,Knauf,Piastrella per soffitto minerale liscia laminata con eccellenti prestazioni acustiche,/images/knauf_prodotti/AMFTHERMATEXAlphaHD35mm.webp
AMF THERMATEX® Alpha One,Knauf,Piastrella per soffitto minerale liscia laminata con le migliori prestazioni di assorbimento acustico,/images/knauf_prodotti/AMFTHERMATEXAlphaOne.webp
AMF THERMATEX® Aquatec,Knauf,Piastrella per soffitto minerale liscia laminata con eccellente assorbimento acustico e resistenza all'umidità al 100%,/images/knauf_prodotti/AMFTHERMATEXAquatec.webp
AMF THERMATEX® dB Acoustic 24mm,Knauf,Piastrella per soffitto minerale liscia laminata da 24 mm con eccellente attenuazione acustica,/images/knauf_prodotti/AMFTHERMATEXdBAcoustic24mm.webp
AMF THERMATEX® Feinfresko,Knauf,Piastrella per soffitto minerale fessurata con buone prestazioni di assorbimento acustico Classe C,/images/knauf_prodotti/AMFTHERMATEXFeinfresko.webp
AMF THERMATEX® Feinstratos 15mm,Knauf,Piastrella per soffitto minerale con finitura sabbiata da 15 mm con buona attenuazione acustica,/images/knauf_prodotti/AMFTHERMATEXFeinstratos15mm.webp
AMF THERMATEX® Feinstratos 19mm,Knauf,Piastrella per soffitto minerale con finitura sabbiata da 19 mm con buona attenuazione acustica,/images/knauf_prodotti/AMFTHERMATEXFeinstratos19mm.webp
AMF THERMATEX® Feinstratos Micro 15mm,Knauf,Piastrella per soffitto minerale microperforata con finitura sabbiata e buone prestazioni sonore bilanciate,/images/knauf_prodotti/AMFTHERMATEXFeinstratosMicro15mm.webp
AMF THERMATEX® Feinstratos Micro 19mm,Knauf,Piastrella per soffitto microperforata con finitura sabbiata e buone prestazioni di assorbimento e attenuazione acustica,/images/knauf_prodotti/AMFTHERMATEXFeinstratosMicro19mm.webp
AMF THERMATEX® Fresko,Knauf,Piastrella per soffitto minerale fessurata con buone prestazioni di assorbimento acustico Classe C,/images/knauf_prodotti/AMFTHERMATEXFresko.webp
AMF THERMATEX® Mercure,Knauf,Piastrella per soffitto minerale fessurata con buone prestazioni di assorbimento acustico Classe C,/images/knauf_prodotti/AMFTHERMATEXMercure.webp
AMF THERMATEX® Thermaclean,Knauf,Piastrella per soffitto minerale liscia laminata con pellicola in vinile,/images/knauf_prodotti/AMFTHERMATEXThermaclean.webp
AMF THERMATEX® Thermofon,Knauf,Piastrella per soffitto minerale liscia con eccellente riflessione della luce e alto assorbimento acustico,/images/knauf_prodotti/AMFTHERMATEXThermofon.webp
AMF TOPIQ® Efficient Pro,Knauf,Piastrella per soffitto minerale acustica che offre il miglior assorbimento,/images/knauf_prodotti/AMFTOPIQEfficientPro.webp
AMF TOPIQ® Prime,Knauf,Piastrella per soffitto minerale acustica che offre eccellente assorbimento acustico,/images/knauf_prodotti/AMFTOPIQPrime.webp
ANTARIS,Knauf,Piastrella minerale laminata che offre un assorbimento acustico di Classe A,/images/knauf_prodotti/ANTARIS.webp
ANTARIS C,Knauf,Piastrella minerale laminata con un buon assorbimento acustico,/images/knauf_prodotti/ANTARISC.webp
ECOMIN Filigran 13,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ECOMINFiligran13.webp
ECOMIN Orbit 13,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/ECOMINOrbit13.webp
Ecomin Planet 13,Knauf,Pannello in fibra minerale per controsoffitti modulari,/images/knauf_prodotti/EcominPlanet13.webp
Gommapiuma,Knauf,Pannello isolante,/images/knauf_prodotti/Gommapiuma.webp
HERADESIGN® Fine 15mm,Knauf,Pannello per soffitto in lana di legno finemente strutturato da 15 mm con elevate prestazioni acustiche,/images/knauf_prodotti/HERADESIGNFine15mm.webp
HERADESIGN® Fine 25mm,Knauf,Piastrella acustica in lana di legno finemente strutturata da 25 mm con ottime prestazioni acustiche,/images/knauf_prodotti/HERADESIGNFine25mm.webp
HERADESIGN® Fine 35mm,Knauf,Piastrella acustica in lana di legno finemente strutturata da 35 mm con eccellenti prestazioni acustiche,/images/knauf_prodotti/HERADESIGNFine35mm.webp
HERADESIGN® Fine A2 15mm,Knauf,Pannello per soffitto in lana di legno finemente strutturato da 15 mm con prestazioni di reazione al fuoco eccezionali,/images/knauf_prodotti/HERADESIGNFineA215mm.webp
HERADESIGN® Fine A2 25mm,Knauf,Piastrella acustica in lana di legno finemente strutturata con eccellente resistenza al fuoco e buone prestazioni acustiche,/images/knauf_prodotti/HERADESIGNFineA225mm.webp
HERADESIGN®️ Fine Alpha+ 35mm,Knauf,Piastrella acustica in lana di legno finemente strutturata da 35 mm con elevato assorbimento acustico,/images/knauf_prodotti/HERADESIGNFineAlpha35mm.webp
HERADESIGN® Fine Plus 40mm,Knauf,"Piastrella in lana di legno finemente strutturata da 15 mm con strato acustico da 25 mm, buon assorbimento acustico",/images/knauf_prodotti/HERADESIGNFinePlus40mm.webp
HERADESIGN® Fine Plus 50mm,Knauf,Piastrella in lana di legno finemente strutturata da 25 mm con strato acustico da 25 mm e elevato assorbimento acustico,/images/knauf_prodotti/HERADESIGNFinePlus50mm.webp
HERADESIGN® Fine Plus 65mm,Knauf,Piastrella in lana di legno finemente strutturata da 25 mm con strato acustico da 40 mm e elevato assorbimento acustico,/images/knauf_prodotti/HERADESIGNFinePlus65mm.webp
HERADESIGN® Macro 25mm,Knauf,Piastrella acustica in lana di legno finemente strutturata con buone prestazioni acustiche,/images/knauf_prodotti/HERADESIGNMacro25mm.webp
HERADESIGN® Macro Plus 50mm,Knauf,Piastrella in lana di legno strutturata con strato acustico da 25 mm e buon assorbimento acustico,/images/knauf_prodotti/HERADESIGNMacroPlus50mm.webp
HERADESIGN® Macro Plus 65mm,Knauf,Piastrella in lana di legno strutturata con strato acustico da 40 mm e buon assorbimento acustico,/images/knauf_prodotti/HERADESIGNMacroPlus65mm.webp
HERADESIGN® Micro 25mm,Knauf,Piastrella in lana di legno a pori fini da 25 mm con eccellente resistenza agli urti,/images/knauf_prodotti/HERADESIGNMicro25mm.webp
HERADESIGN® Micro 35mm,Knauf,Piastrella in lana di legno a pori fini da 35 mm con eccellente resistenza agli urti,/images/knauf_prodotti/HERADESIGNMicro35mm.webp
HERADESIGN® Micro Plus 50mm,Knauf,Piastrella in lana di legno a pori fini con strato acustico da 25 mm,/images/knauf_prodotti/HERADESIGNMicroPlus50mm.webp
HERADESIGN® Micro Plus 65mm,Knauf,Piastrella in lana di legno a pori fini con strato acustico da 40 mm,/images/knauf_prodotti/HERADESIGNMicroPlus65mm.webp
HERADESIGN® Plano 25mm,Knauf,Piastrella in lana di legno liscia da 25 mm con eccellente resistenza agli urti,/images/knauf_prodotti/HERADESIGNPlano25mm.webp
HERADESIGN® Superfine 15mm,Knauf,Piastrella acustica per soffitto in lana di legno con struttura superleggera e buon assorbimento acustico,/images/knauf_prodotti/HERADESIGNSuperfine15mm.webp
HERADESIGN® Superfine 25mm,Knauf,Piastrella acustica in lana di legno con struttura superleggera da 25 mm e assorbimento acustico fino alla Classe A,/images/knauf_prodotti/HERADESIGNSuperfine25mm.webp
HERADESIGN® Superfine 35mm,Knauf,Piastrella acustica in lana di legno con struttura superleggera da 35 mm e assorbimento acustico fino alla Classe A,/images/knauf_prodotti/HERADESIGNSuperfine35mm.webp
HERADESIGN® Superfine A2 15mm,Knauf,"Piastrella in lana di legno con struttura superleggera, eccellente resistenza al fuoco e buone prestazioni acustiche",/images/knauf_prodotti/HERADESIGNSuperfineA215mm.webp
HERADESIGN® Superfine A2 25mm,Knauf,"Piastrella in lana di legno con struttura superleggera, eccellente resistenza al fuoco e buone prestazioni acustiche",/images/knauf_prodotti/HERADESIGNSuperfineA225mm.webp
HERADESIGN®️ Superfine A2 Alpha+ 15mm,Knauf,"Piastrella acustica in lana di legno con struttura super fine, eccellente resistenza al fuoco e ottime proprietà acustiche",/images/knauf_prodotti/HERADESIGNSuperfineA2Alpha15mm.webp
HERADESIGN®️ Superfine A2 Alpha+ 25mm,Knauf,"Piastrella acustica in lana di legno con struttura super fine, eccellente resistenza al fuoco e straordinarie proprietà acustiche",/images/knauf_prodotti/HERADESIGNSuperfineA2Alpha25mm.webp
HERADESIGN®️ Superfine Alpha+ 35mm,Knauf,Piastrella acustica in lana di legno con struttura super fine di 35 mm ed eccellente assorbimento acustico,/images/knauf_prodotti/HERADESIGNSuperfineAlpha35mm.webp
HERADESIGN® Superfine Plus 40mm,Knauf,"Piastrella in lana di legno con struttura super fine di 15 mm e strato acustico di 25 mm, Classe A",/images/knauf_prodotti/HERADESIGNSuperfinePlus40mm.webp
HERADESIGN® Superfine Plus 50mm,Knauf,"Piastrella in lana di legno con struttura super fine di 25 mm e strato acustico di 25 mm, Classe A",/images/knauf_prodotti/HERADESIGNSuperfinePlus50mm.webp
HERADESIGN® Superfine Plus 65mm,Knauf,"Piastrella in lana di legno con struttura super fine di 25 mm e strato acustico di 40 mm, Classe A",/images/knauf_prodotti/HERADESIGNSuperfinePlus65mm.webp
HYGENA Acoustic 15mm,Knauf,"Piastrella per soffitto minerale antimicrobica, liscia, laminata e lavabile con buon assorbimento acustico",/images/knauf_prodotti/HYGENAAcoustic15mm.webp
HYGENA Alpha,Knauf,"Piastrella per soffitto laminata, liscia e antimicrobica, con eccellente assorbimento acustico di Classe A",/images/knauf_prodotti/HYGENAAlpha.webp
HYGENA Aquatec 19mm,Knauf,"Piastrella per soffitto minerale, liscia, laminata e antimicrobica, ideale per aree ad alta umidità",/images/knauf_prodotti/HYGENAAquatec19mm.webp
HYGENA Plain,Knauf,Piastrella per soffitto minerale lavabile e igienica con buona attenuazione acustica,/images/knauf_prodotti/HYGENAPlain.webp
Light-Box,Knauf,Accessori copriplafoniera per controsoffitti modulari in fibra minerale,/images/knauf_prodotti/Light-Box.webp
MEDIGUARD Plain,Knauf,Piastrella per soffitto minerale liscia e antimicrobica con buona attenuazione acustica,/images/knauf_prodotti/MEDIGUARDPlain.webp
MESH Board KD100,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHBoardKD100.webp
MESH Board RB25,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHBoardRB25.webp
MESH Board RB35,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHBoardRB35.webp
MESH Board RB55,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHBoardRB55.webp
MESH MicroLook 8 KD100,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHMicroLook8KD100.webp
MESH MicroLook 8 RB25,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHMicroLook8RB25.webp
MESH Tegular 8 KD100,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHTegular8KD100.webp
MESH Tegular 8 RB25,Knauf,Soluzione MESH per un'estetica di design industriale,/images/knauf_prodotti/MESHTegular8RB25.webp
METAL Axal Vector - Unperforated,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVector-Unperforated.webp
METAL Axal Vector with acoustic fleece - Perforated Rg 0704,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVectorwithacousticfleece-PerforatedRg0704.webp
METAL Axal Vector with acoustic fleece - Perforated Rd 1522,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVectorwithacousticfleece-PerforatedRd1522.webp
METAL Axal Vector with acoustic fleece - Perforated Rg 0701,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVectorwithacousticfleece-PerforatedRg0701.webp
METAL Axal Vector with Premium B17 - Perforated Rd 1522,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVectorwithPremiumB17-PerforatedRd1522.webp
METAL Axal Vector with Premium OP15 - Perforated Rd 1522,Knauf,Piastrella acustica METAL Axal Vector con aspetto semincassato e facile accessibilità,/images/knauf_prodotti/METALAxalVectorwithPremiumOP15-PerforatedRd1522.webp
METAL Board - Unperforated,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoard-Unperforated.webp
METAL Board BIOGUARD® - Unperforated,Knauf,Pannello METAL Board Lay-In con finitura antimicrobica BIOGUARD,/images/knauf_prodotti/METALBoardBIOGUARD-Unperforated.webp
METAL Board with acoustic fleece - Perforated Rd 1522,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithacousticfleece-PerforatedRd1522.webp
METAL Board with acoustic fleece - Perforated Rg 0704,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithacousticfleece-PerforatedRg0704.webp
METAL Board with acoustic fleece - Perforated Rg 0701,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithacousticfleece-PerforatedRg0701.webp
METAL Board with acoustic fleece - Perforated Rg 2516,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithacousticfleece-PerforatedRg2516.webp
METAL Board with Premium B17 - Perforated Rd 1522,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithPremiumB17-PerforatedRd1522.webp
METAL Board with Premium B17 - Perforated Rg 0704,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithPremiumB17-PerforatedRg0704.webp
METAL Board with Premium OP15 - Perforated Rd 1522,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithPremiumOP15-PerforatedRd1522.webp
METAL Board with Premium OP15 - Perforated Rg 0704,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithPremiumOP15-PerforatedRg0704.webp
METAL Board without acoustic infill - Perforated Rg 2516,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithoutacousticinfill-PerforatedRg2516.webp
METAL Board without acoustic infill - Perforated Rd 1522,Knauf,Piastrella METAL Board Lay-In facile da installare che garantisce pieno accesso al controsoffitto,/images/knauf_prodotti/METALBoardwithoutacousticinfill-PerforatedRd1522.webp
METAL Grille Cellio C16,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC16.webp
METAL Grille Cellio C25,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC25.webp
METAL Grille Cellio C36,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC36.webp
METAL Grille Cellio C49,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC49.webp
METAL Grille Cellio C64,Knauf,"Pannello con celle aperte, piastrella METAL Lay-In durevole",/images/knauf_prodotti/METALGrilleCellioC64.webp
