name,brand,description,image_url
Sistema elettrico di taglio DCH 230,Hilti,Sistema elettrico da taglio a diamante manuale a secco – profondità di taglio fino a 85 mm con lama da 230 mm,/images/hilti_prodotti/SistemaelettricoditaglioDCH230.webp
Scanalatrice diamantata DCH 150-SL,Hilti,"Scanalatrice per la tracciatura su muri/pavimenti e l'installazione di cavi, canaline o tubazioni in diversi tipi di materiale di base",/images/hilti_prodotti/ScanalatricediamantataDCH150-SL.webp
Scanalatrice diamantata DCH 180-SL,Hilti,"Scanalatrice diamantata manuale elettrica a secco, per tagli paralleli fino a 60 mm di profondità",/images/hilti_prodotti/ScanalatricediamantataDCH180-SL.webp
Carotatrice a batteria DD 110-D-22,Hilti,"Carotatrice a diamante compatta a batteria per il carotaggio manuale su muratura da 12-132 mm (5/16 - 5-1/4"")",/images/hilti_prodotti/CarotatriceabatteriaDD110-D-22.webp
Carotatrice a batteria DD 150-U-22,Hilti,""" Carotatrice a diamante compatta a batteria per carotaggi manuali o con telaio da 52 a 162 mm (2 - 6-3/8"") nel calcestruzzo o fino a 252 mm (10"") nella muratura (batteria Nuron)",/images/hilti_prodotti/CarotatriceabatteriaDD150-U-22.webp
Carotatrice DD 30-W,Hilti,"Carotatrice diamantata compatta e leggera per carotaggio manuale ad acqua di tasselli pesanti e ferri di armatura a uso intensivo con diametri da 8 a 35 mm (5/16 - 1-3/8"")",/images/hilti_prodotti/CarotatriceDD30-W.webp
Carotatrice DD 110-D,Hilti,Carotatrice diamantata compatta e leggera per foratura manuale a secco in muratura fino a 160 mm,/images/hilti_prodotti/CarotatriceDD110-D.webp
Carotatrice DD 150-U,Hilti,"Versatile carotatrice a diamante, per carotaggio a mano o a telaio per fori con diametro da 8 a 162 mm (5/16 -6- 3/8"")",/images/hilti_prodotti/CarotatriceDD150-U.webp
Carotatrice DD 160,Hilti,"Carotatrice a diamante compatta ma potente per carotatura di calcestruzzo con telaio con diametro da 25 a 202 mm (31/32 -7- 15/16"")",/images/hilti_prodotti/CarotatriceDD160.webp
Carotatrice DD 250-CA,Hilti,"Carotatrice a diamante avanzata per uso intensivo con unità opzionale di avanzamento automatico Cut Assist per carotare fori di diametri da molto piccoli a grandi di 12-500 mm (1/2"" - 20”)",/images/hilti_prodotti/CarotatriceDD250-CA.webp
Carotatrice DD 350-CA,Hilti,"Carotatrice a diamante per uso intensivo con motore ad alta frequenza e unità di alimentazione automatica opzionale per foratura con telaio in diametri da 52 a 500 mm (2-1/16 - 19-11/16"")",/images/hilti_prodotti/CarotatriceDD350-CA.webp
Carotatrice DD 500-CA,Hilti,"Carotatrice a diamante trifase per uso intensivo con motore ad alta frequenza e unità di alimentazione automatica opzionale per foratura in calcestruzzo con telaio in diametri da 82 a 600 mm (3-7/32 - 23-5/8"")",/images/hilti_prodotti/CarotatriceDD500-CA.webp
Telaio per carotatrice DD-ST 22 110/150/,Hilti,Telaio per carotatrice compatto e leggero per le carotatrici a batteria Hilti DD 110/150/160,/images/hilti_prodotti/TelaiopercarotatriceDD-ST22110150.webp
Telaio per carotatrice DD-ST 30,Hilti,Telaio per motore di carotatrici Hilti DD 30-W,/images/hilti_prodotti/TelaiopercarotatriceDD-ST30.webp
Telaio per carotatrice DD-ST 150-U CTL,Hilti,Telaio per motore di carotatrici Hilti DD 150-U,/images/hilti_prodotti/TelaiopercarotatriceDD-ST150-UCTL.webp
DD-ST 150 + AF-CA L + DD-ST 150/160,Hilti,Telaio per motore di carotatrici Hilti DD 150-U,/images/hilti_prodotti/DD-ST150AF-CALDD-ST150160.webp
Telaio per carotatrice DD-ST 160 CTL,Hilti,Telaio per motore di carotatrici Hilti DD 160,/images/hilti_prodotti/TelaiopercarotatriceDD-ST160CTL.webp
Telaio per carotatrice DD-ST 160 SFL,Hilti,Telaio per motore di carotatrici Hilti DD 160,/images/hilti_prodotti/TelaiopercarotatriceDD-ST160SFL.webp
Telaio per carotatrice DD-HD 30-CA,Hilti,Telaio per carotatrici Hilti a uso intensivo (vedere dati tecnici per la compatibilità degli attrezzi),/images/hilti_prodotti/TelaiopercarotatriceDD-HD30-CA.webp
Pezzo rotante de colonna DD-ST-150/160-R,Hilti,Prolunga colonna per telai per carotatrice Hilti,/images/hilti_prodotti/PezzorotantedecolonnaDD-ST-150160-R.webp
Bullone eccentrico,Hilti,Prolunga colonna per telai per carotatrice Hilti,/images/hilti_prodotti/Bulloneeccentrico.webp
Prolunga binario guida DD-HD30-XT30,Hilti,Prolunga colonna per telai per carotatrice Hilti,/images/hilti_prodotti/ProlungabinarioguidaDD-HD30-XT30.webp
Prolunga binario guida DD-HD30-XT,Hilti,Prolunga colonna per telai per carotatrice Hilti,/images/hilti_prodotti/ProlungabinarioguidaDD-HD30-XT.webp
