name,marca,descrizione,image_url
Lama per decespugliatore da 23 cm Professional Accessorio per decespugliatore a batteria,Bosch,"Ideale per gestire erba alta o vegetazione fitta, ad esempio ortiche e rovi",/images/bosch_elettroutensili/Lamaperdecespugliatoreda23cmProfessionalAccessorioperdecespugliatoreabatteria.png
GHE 18V-60 Professional Tagliasiepi a batteria,Bosch,"Potente motore brushless per prestazioni elevate e lunga durata
Taglia anche i rami spessi senza bloccarsi, grazie al sistema «Anti-Blocking» brevettato da Bosch
Facile maneggevolezza grazie al peso contenuto, al design ergonomico e al bilanciamento ottimale – ideale per il lavoro prolungato",/images/bosch_elettroutensili/GHE18V-60ProfessionalTagliasiepiabatteria.png
GHE 18V-50 Professional Tagliasiepi a batteria,Bosch,"Potente motore brushless per prestazioni elevate e lunga durata
La sua lama da 50 cm taglia i rami più spessi senza inceppamenti, grazie al sistema «Anti-Blocking» brevettato da Bosch
Facile maneggevolezza grazie al peso contenuto, al design ergonomico e al bilanciamento ottimale – ideale per il lavoro prolungato",/images/bosch_elettroutensili/GHE18V-50ProfessionalTagliasiepiabatteria.png
GHE 18V-50 TP Professional Tagliasiepi,Bosch,"Taglia con facilità le siepi alte grazie al manico telescopico da 2,5 m
Prestazioni potenti grazie al motore brushless al e controllo variable della velocità
Taglia anche i rami spessi senza bloccarsi, grazie al sistema «Anti-Blocking» brevettato da Bosch",/images/bosch_elettroutensili/GHE18V-50TPProfessionalTagliasiepi.png
GBL 18V-750 Professional Soffiatore da giardino a batteria,Bosch,"Il motore BITURBO Brushless e la ventola assiale, in combinazione con una batteria ProCORE18V ≥ 5,5 Ah, generano un flusso volumetrico di 780 m³/h e una velocità dell’aria fino a 198 km/h
Il controllo della velocità variabile consente di adattare in modo ottimale la potenza, il livello di rumorosità e l’autonomia in funzione dell’attività da svolgere
Lavoro confortevole grazie alla struttura leggera ed ergonomica e al basso livello di rumorosità",/images/bosch_elettroutensili/GBL18V-750ProfessionalSoffiatoredagiardinoabatteria.png
Set ugello soffiatore intermedio e piatto Professional Accessorio,Bosch,"Ideale per un maggiore flusso d’aria nella pulizia di ampie superfici piatte.
",/images/bosch_elettroutensili/SetugellosoffiatoreintermedioepiattoProfessionalAccessorio.png
Ugello soffiatore piatto Professional Accessorio,Bosch,"Ideale per un maggiore flusso d’aria nella pulizia di ampie superfici piatte.
",/images/bosch_elettroutensili/UgellosoffiatorepiattoProfessionalAccessorio.png
Ugello soffiatore concentratore Professional Accessorio,Bosch,"Ideale per un maggiore flusso d’aria nella pulizia di ampie superfici piatte.
",/images/bosch_elettroutensili/UgellosoffiatoreconcentratoreProfessionalAccessorio.png
GRT 18V-33 Professional Tagliabordi a batteria,Bosch,"Potente motore brushless per prestazioni elevate, maggiore autonomia e maggiore durata
Risultati eccellenti anche in caso di erbacce ostinate, grazie alla regolazione elettronica della velocità che consente prestazioni di taglio uniformi
La struttura leggera, il basso livello di rumorosità e la tracolla rendono il lavoro più confortevole",/images/bosch_elettroutensili/GRT18V-33ProfessionalTagliabordiabatteria.png
GKE 18V-40 Professional Sega a catena,Bosch,"Il motore brushless assicura prestazioni potenti per un’ampia gamma di applicazioni, con bassa rumorosità e senza fumi di scarico
Presenta una barra da 40 cm per il taglio continuo di travi, legname e rami spessi
Il sistema OptiCut assicura che, in presenza di carichi di lavoro più elevati, l’utensile non si arresti bruscamente, ma regoli automaticamente la velocità e la coppia",/images/bosch_elettroutensili/GKE18V-40ProfessionalSegaacatena.png
GKE 18V-25 TP Professional Svettatoio telescopico a batteria,Bosch,"Consente di potare con facilità gli alberi alti grazie al manico telescopico da 2,9 m, alle prestazioni potenti con motore brushless e al controllo variabile della velocità. Facilità di manutenzione grazie al robusto sistema di tensionamento della catena con dado prigioniero magnetico
Gyrosensor-controlled kickback detection for enhanced control
Automatic chain lubrication for efficient pruning Lightweight (1.75 kg) and compact for tackling hard-to-reach areas",/images/bosch_elettroutensili/GKE18V-25TPProfessionalSvettatoiotelescopicoabatteria.png
GKE 18V-20 Professional Potatore a batteria,Bosch,"Il motore brushless garantisce prestazioni elevate e una lunga durata. Rilevamento del contraccolpo controllato tramite sensore giroscopico per un maggiore controllo. Lubrificazione automatica della catena per una potatura efficiente. Leggera (1,8 kg) e compatta per affrontare le aree difficili da raggiungere. Per il taglio in cantiere e in giardino
Gyrosensor-controlled kickback detection for enhanced control
Automatic chain lubrication for efficient pruning Lightweight (1.75 kg) and compact for tackling hard-to-reach areas",/images/bosch_elettroutensili/GKE18V-20ProfessionalPotatoreabatteria.png
GKE 18V-15 Professional Potatore a batteria,Bosch,"Il motore brushless garantisce prestazioni elevate e una lunga durata. Rilevamento del contraccolpo controllato tramite sensore giroscopico per un maggiore controllo. Lubrificazione automatica della catena per una potatura efficiente. Leggera (1,75 kg) e compatta, per affrontare le aree difficili da raggiungere
Gyrosensor-controlled kickback detection for enhanced control
Automatic chain lubrication for efficient pruning Lightweight (1.75 kg) and compact for tackling hard-to-reach areas",/images/bosch_elettroutensili/GKE18V-15ProfessionalPotatoreabatteria.png
"Olio per catena, 1 l Professional Accessorio",Bosch,"Ideale per lubrificare catene in tutte le condizioni
",/images/bosch_elettroutensili/Oliopercatena1lProfessionalAccessorio.png
"Catena di ricambio da 40 cm 1,1 mm Professional Professional Accessorio",Bosch,"Ideale per il taglio di legno secco e umido fino a 35 cm
",/images/bosch_elettroutensili/Catenadiricambioda40cm11mmProfessionalProfessionalAccessorio.png
"Catena di ricambio da 25 cm 1,1 mm Professional Professional Accessorio",Bosch,"Ideale per il taglio di legno secco e umido fino a 25 cm
",/images/bosch_elettroutensili/Catenadiricambioda25cm11mmProfessionalProfessionalAccessorio.png
GGP 12V-25 Professional Potatore a batteria,Bosch,"Taglia senza fatica rami con diametro fino a 25 mm grazie al potente motore brushless
La batteria da 12 V ad alte prestazioni consente fino a 4500 tagli per ogni carica
Peso di soli 0,83 kg e design ergonomico per una facile maneggevolezza durante le lunghe sessioni di potatura",/images/bosch_elettroutensili/GGP12V-25ProfessionalPotatoreabatteria.png
GWX 14-125 S Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"migliore protezione dalla polvere, preselezione del numero di giri e ridottissima circonferenza dell’impugnatura
Sostituzione dell’accessorio semplice, veloce e sicura, grazie al sistema autoserrante X-LOCK
Funzione KickBack Control, protezione contro il riavvio accidentale e impugnatura laterale Vibration Control, per un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWX14-125SProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 17-125 S Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Prestazioni elevate, resistenza al sovraccarico e migliore protezione dalla polvere grazie ai filtri antipolvere rimovibili, per la massima produttività
Potente motore da 1700 W e sistema autoserrante X-LOCK
Funzione KickBack Control, protezione contro il riavvio accidentale e impugnatura laterale Vibration Control, per un’elevata protezione dell’utilizzatore",/images/bosch_elettroutensili/GWX17-125SProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
GWX 9-115 S Professional Smerigliatrice angolare con sistema X-LOCK,Bosch,"Smerigliatrice angolare compatta con potente motore da 900 Watt, per un rapido avanzamento del lavoro
Sostituzione degli accessori pratica e veloce, grazie al sistema autoserrante a scatto X-LOCK
La preselezione del numero di giri consente risultati perfetti con un’ampia gamma di materiali e di accessori",/images/bosch_elettroutensili/GWX9-115SProfessionalSmerigliatriceangolareconsistemaX-LOCK.png
