name,marca,descrizione,image_url
Disco pulitore abrasivo,Kapriol,"Il disco pulitore permette di rimuovere in maniera efficace ruggine, vernice e residui da diverse superfici. La sua struttura abrasiva garantisce un'azione rapida senza danneggiare il materiale sottostante. Compatibile con smerigliatrici angolari, il disco pulitore Kapriol assicura una pulizia uniforme e precisa, ideale per la produzione e manutenzione manufatti edili.",/images/kapriol_powertools/Disco_pulitore_abrasivo.webp
Disco abrasivo semirigido,Kapriol,"Il disco per levigatura semirigido offre elevate prestazioni e una buona durata per levigatura e lucidatura manufatti edili, marmi e pietra. Disponibile nei formati con diametro di 115-180 mm e foro di 22,20 mm, il disco abrasivo per levigatura è facile da installare su levigatrici angolari .",/images/kapriol_powertools/Disco_abrasivo_semirigido.webp
Disco da sbavo,Kapriol,"Disco da sbavo a norma EN 12413 con elevata resistenza della grana, indicato per la levigatura e finitura liscia di oggetti metallici . Ideale per pulire, levigare e modellare con precisione, il disco abrasivo per sbavatura consente di rimuovere bave , smussare spigoli vivi e preparare superfici irregolari per ulteriori trattamenti . SPECIFICHE TECNICHE elevata resistenza della grana tessuti di rinforzo in fibra di vetro normativa EN 12413",/images/kapriol_powertools/Disco_da_sbavo.webp
Disco abrasivo per materiali edili,Kapriol,"Il disco abrasivo per materiali edili è caratterizzato da un'elevata resistenza della grana, garantendo una lunga durata e prestazioni ottimali durante l'uso. Rinforzato con tessuti in fibra di vetro, questo disco abrasivo offre una maggiore sicurezza e stabilità durante il taglio . I dischi da taglio per smerigliatrice Kapriol sono conformi alla normativa EN 12413 e sono in grado di garantire elevati standard di qualità e sicurezza per gli operatori. Ideale per applicazioni professionali, questo disco abrasivo è perfetto per lavorazioni su cemento, pietra e altri materiali da costruzione . SPECIFICHE TECNICHE elevata resistenza della grana tessuti di rinforzo in fibra di vetro normativa EN 12413",/images/kapriol_powertools/Disco_abrasivo_per_materiali_edili.webp
Disco da taglio ferro,Kapriol,"Disco da taglio ferro a norma EN 12413 con un'elevata resistenza della grana, per il taglio di metalli con smerigliatrice . I dischi abrasivi per ferro vengono realizzati con tessuti di rinforzo in fibra di vetro per garantire una maggior resistenza duranteil lavoro. I dischi da taglio ferro sono disponibili in diversi formati con diametro da 115 - 230 mm e foro di 22,20 mm. Il disco abrasivo Art. 26302 è il modello specifico per il taglio dell'acciaio Inox . SPECIFICHE TECNICHE elevata resistenza della grana tessuti di rinforzo in fibra di vetro normativa EN 12413 articolo 26302 indicato per il taglio di acciaio Inox",/images/kapriol_powertools/Disco_da_taglio_ferro.webp
Fresa conica Typhoon,Kapriol,"Fresa conica diamantata progettata per la finitura di fori già esistenti, su materiali come gres porcellanato, ceramica e klinker. Questa tipologia di fresa conica professionale facilita gli smussi e allevia le tensioni di fori grezzi in piastrelle di vetro, ceramica e grès porcellanato. La fresa conica non più essere utilizzata per lavori di foratura. TIPOLOGIE DI MATERIALI Ceramica, Klinker 🟠🟠🟠 Gres porcellanato 🟠🟠🟠",/images/kapriol_powertools/Fresa_conica_Typhoon.webp
Fresa Finger,Kapriol,"Fresa diamantata progettata per molare, allargare e sagomare bordi e fori già esistenti, o per la definizione di sagomature tonde. Utilizzabile su piastrelle in gres porcellanato, granito, ceramica, marmo e klinker, la fresa diamantata Finger è uno strumento versatile per piastrellisti , ma anche per elettricisti e idraulici . TIPOLOGIA MATERIALE Ceramica / Klinker 🟠🟠🟠 Marmo 🟠🟠🟠 Granito / Pietra 🟠🟠🟠 Gres porcellanato 🟠🟠🟠",/images/kapriol_powertools/Fresa_Finger.webp
Levigatrice rotorbitale KOSB 350,Kapriol,"La levigatrice rotorbitale KOSB 350 è la scelta ideale per un'azione efficace e priva di polvere su tutti i tipi di superfici. Questa levigatrice è dotata di motore brushless in grado di offrire maggiore durata e una velocità costante anche sotto carico , garantendo prestazioni superiori rispetto ai motori con spazzole tradizionali. Il design compatto ed ergonomico, con impugnature e controlli in materiale ad elevato grip, assicura un uso confortevole e sicuro. La levigatrice rotorbitale con platorello in gomma rivestito in velcro , consente la regolazione elettronica a 7 velocità e garantisce vibrazioni ridotte e un minor peso , riducendo in maniera significativa la fatica dell'operatore, rendendo la levigatrice ideale anche per utilizzi prolungati. Inoltre, la levigatrice KOSB 350 è predisposta per il collegamento con unità di aspirazione esterna , migliorando ulteriormente l'efficienza del lavoro e la pulizia dell'ambiente di lavoro. DOTAZIONE 4 Dischi abrasivi a granadifferente 1 Tubo aspirazione 2 Adattatori per scarico polveri 1 Chiave a forchetta SPECIFICHE TECNICHE Potenza: 350 W Velocità: 4000-10000 min Ø Disco abrasivo: max 150 mm Voltaggio: 230V 50 Hz Peso: 1,7 kg",/images/kapriol_powertools/Levigatrice_rotorbitale_KOSB_350.webp
Levigatrice per cartongesso KSW 850,Kapriol,"Levigatrice per cartongesso KSW 850 con sistema di aspirazione della polvere separato che aiuta a proteggere il motore dall’ingresso di polvere, grazie anche ai cuscinetti con anello di tenuta. La maniglia laterale della levigatrice con impugnatura morbida antivibrazioni garantisce un uso confortevole. Durante il lavoro, quando la levigatrice viene usata su una parete irregolare, il platorello interno si autoregola per consentire agli utenti (anche principianti) una facile levigatura, grazie anche alla funzione flottante del platorello. La levigatrice per cartongesso KSW 850 è equipaggiata di un ampio sacchetto di raccolta polvere con tracolla ed è ideale per la levigatura di strutture in cartongesso. DOTAZIONE 1 Sacca raccolta polvere con tracolla 1 Tubo aspirazione 6 Dischi abrasivi a grana differente 1 Manopola laterale 1 Chiave esagonale e 1 Cacciavite doppio 2 Spazzole di ricambio SPECIFICHE TECNICHE Potenza: 850 W Velocità: 1500-2500 rpm Ø Disco abrasivo: 180 mm Voltaggio: 230V - 50Hz Peso: 4,1 Kg",/images/kapriol_powertools/Levigatrice_per_cartongesso_KSW_850.webp
Levigatrice per cartongesso KSW 750,Kapriol,"Levigatrice per cartongesso dotata di motore elettrico da 750W a trazione diretta, senza albero flessibile, resistente e duraturo con testa di levigatura snodata che assicura un'elevata flessibilità, adattandosi perfettamente a tutte le pareti e soffitti. Il manico telescopico ripiegabile con lunghezza regolabile da120 a 180 cm consente di raggiungere facilmente i soffitti senza l'utilizzo di scale o altre strutture e ne agevola il trasporto. Mentre, la funzione di controllo della velocità del motore integrata al manico permette di adattare la velocità di rotazione del disco, ottimizzando così le prestazioni della levigatrice KSW 750. La levigatrice per cartongesso KSW 750 è inoltre dotata di carter rimovibile e di illuminazione a led a 360° per consentire una comoda levigatura degli angoli. L' integrazione del sistema di aspirazione alla levigatrice crea un effetto ventosa, che rende più agevole la levigatura dei soffitti e riduce la fatica durante l'uso prolungato. DOTAZIONE 1 Borsa per il trasporto 6 Dischi abrasivi a grana differente 2 Adattatori per scarico polveri 1 Tubo aspirazione 1 Chiave esagonale e 1 cacciavite doppio 6 Ganci ferma cavi SPECIFICHE TECNICHE Potenza: 750 W Tensione: 230V - 50Hz Giri a vuoto motore: 1000-2100 rpm Ø Disco abrasivo: 225 mm Peso: 4,3 Kg",/images/kapriol_powertools/Levigatrice_per_cartongesso_KSW_750.webp
Levigatrice per cartongesso KSWB 400,Kapriol,"La levigatrice per cartongesso è dotata di motore elettrico senza spazzole, che garantisce: +30% di potenza rispetto al motore elettrico ad albero +100% di durata del motore -30% del peso dell'elettroutensile La levigatrice per cartongesso è fornita di manico ripiegabile ed estensibile garantisce una maggiore maneggevolezza, minore fatica per l'operatore e permette il collegamento con il sistema di aspirazione. La levigatrice KSWB 400 è dotata di FULL FORCE SYSTEM , l’esclusiva testa di levigatura articolata che ruota per adattarsi al meglio alle superfici, così da permettere levigature precise e veloci Il carter removibile consente la levigatura anche degli angoli più complessi, mentre l'illuminazione a led a 360° consente di effettuare lavori di precisione. DOTAZIONE 1 Borsa per il trasporto 6 Dischi abrasivi a grana differente 2 Adattatori per scarico polveri 1 Tubo aspirazione 1 Chiave esagonale + 1 Cacciavite doppio 6 Ganci ferma cavi SPECIFICHE TECNICHE Potenza: 400W Tensione: 230V - 50Hz Giri a vuoto motore: 900 - 2100 rpm Ø Disco abrasivo: 225 mm Peso: 3,2 Kg",/images/kapriol_powertools/Levigatrice_per_cartongesso_KSWB_400.webp
Levigatrice KCG 150,Kapriol,"Macchina levigatrice pratica e maneggevole, con regolatore del numero di giri a 6 posizioni, un pulsante per regolare la velocità e uno di blocco. Con il sistema integrato di aspirazione e carter di protezione anti polvere con setole regolabile, la levigatrice Kapriol consente di ottenere superfici perfettamente levigate senza disperdere detriti. La levigatrice per muri KCG 150 è uno strumento essenziale per lavori di ristrutturazione, consentendo la rimozione o irruvidimento di residui di materiali quali colle, vernici, vecchi rivestimenti, murature, massetto, intonaco e per la correzione di imperfezioni. La levigatrice per muri KCG 150 è disponibile con platorello diamantato su richiesta. DOTAZIONE Testa scarificatrice e frese 2 adattatori per scarico polveri Chiavi a brugola 6-8 Spazzole di ricambio SPECIFICHE TECNICHE Potenza: 1500W Tensione: 220V-50Hz Giri a vuoto motore: 2500-4500 rpm Ø Max platorello: 125mm Peso: 5,3 Kg",/images/kapriol_powertools/Levigatrice_KCG_150.webp
Platorello diamantato Duplex,Kapriol,"Platorello per levigatrice realizzato con speciale diamante ad alta qualità riportato su tutto il corpo in acciaio, in grado di rendere il platorello ideale sia per il taglio, che per la modellazione e la lavorazione dei bordi a 90° e 45 ° in modo pulito e veloce. La tecnologia Vacuum con cui viene realizzato il platorello Duplex prevede una maggior esposizione del diamante rispetto al processo di sinterizzazione e galvanizzazione, migliorandone così l’efficienza di taglio, il raffreddamento e la durata. TIPOLOGIA DI MATERIALE Ceramica/Klinkler 🟠🟠🟠 Gres porcellanato 🟠🟠🟠 Marmo 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_diamantato_Duplex.webp
Platorello per levigatrice Dot Cup,Kapriol,"Il platorello diamantato ha un corpo leggero imbottito in gomma che riduce il rumore e la vibrazione , consentendo all'operatore di lavorare per periodi di tempo prolungati. Lo strato diamantato a maglia aperta del platorello Dot Cup consente di rimuove rapidamente i detriti evitando l'accumulo di calore. Ogni grano di diamante esposto è stato realizzato con diverse grandezze (granulometrie) per mantenere una capacità di levigatura costante ed efficiente per lungo tempo. TIPOLOGIA DI MATERIALE Colle/Resine/Pittura 🟠🟠🟠 Legno 🟠🟠🟠 Lamiera 🟠🟠🟠 Ferro/Ghisa 🟠🟠🟠 Intonaco 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_per_levigatrice_Dot_Cup.webp
Platorello Master Cup,Kapriol,Platorello diamantato per cemento con un elevato numero di aperture sul supporto in acciaio che conferiscono un ottimo raffreddamento e un'efficace rimozione della polvere. La qualità e la granulometria grossa del diamante del platorello Master Cup garantiscono una grande velocità e grande capacità di asportazione del materiale. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido,/images/kapriol_powertools/Platorello_Master_Cup.webp
Platorello levigatrice Jolly,Kapriol,"Il platorello più innovativo dell'anno: Jolly è il platorello per levigatrice ideale per la modellazione e la lavorazione di bordi a 90° e 45° . Lo speciale design e lo spessore alleggerito del supporto in acciaio rendono questo platorello adatto per la lavorazione in modo morbido, veloce e confortevole di supefici in ceramica, gres porcellanato, pietra e marmo. TIPOLOGIA DI MATERIALE Ceramica, Klinkler 🟠🟠🟠 Gres porcellanato 🟠🟠🟠 Granito/Pietra 🟠🟠🟠 Marmo 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_levigatrice_Jolly.webp
Platorello diamantato Extreme,Kapriol,"Il platorello per levigatrice Extreme è il prodotto tecnologicamene più innovativo ed è classificato come il più veloce, il più leggero e il più duraturo della sua categoria. La distribuzione tridimensionale del diamante, unita al peso alleggerito (solo 340 grammi) , conferiscono al platorello una maggiore stabilità, più velocità e una lunga durata , oltre ad una riduzione delle vibrazioni . L'elevato numero di aperture sul supporto in acciaio del platorello conferiscono un raffreddamento ottimale e un'efficace rimozione della polvere. TIPOLOGIE DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Abrasivi/Refrattari 🟠🟠🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_diamantato_Extreme.webp
Platorello per colle e resine GW-PCD,Kapriol,"Platorello per levigatrice con diamante policristallino ideale per la rimozione dei rivestimenti superficiali in resine epossidiche, mastici, colle, gomma, composti impermeabili e vernici acriliche. Questo platorello garantisce una rimozione aggressiva rispetto ai platorelli diamantati convenzionali, oltre ad una lunga durata. Il platorello GW-PCD non deve essere utilizzato per lavori di levigatura tradizionale, perchè grandi crepe e irregolarità possono causare la rottura delle punte del diamante in policristallino. TIPOLOGIA DI MATERIALE Colle/Resine/Pittura 🟠🟠🟠 Intonaco 🟠🟠🟠 Gesso/Stucco 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_per_colle_e_resine_GW-PCD.webp
Platorello levigatrice GW-T-SPECIAL-BG,Kapriol,"Platorello per levigatrice con corpo in alluminio, strato in gomma studiato per garantire la riduzione delle vibrazioni e segmento diamantato con speciale design, per una veloce rettifica delle superfici. Silenzioso, leggero e resistente, il platorello Kapriol garantisce lavori privi di scheggiature , mentre lo speciale design della corona diamantata favorisce la corretta evaquazione delle polveri . TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_levigatrice_GW-T-SPECIAL-BG.webp
Platorello levigatrice GW-DR-BG,Kapriol,"Platorello per levigatrice di qualità premium, con pratici fori per l'espulsione del materiale rimosso. Il platorello GW-DR-BG è ideale per la levigatura di cemento, laterizio, pietra e granito. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_levigatrice_GW-DR-BG.webp
Platorello diamantato Shark,Kapriol,"Platorello diamantato con tecnologia Vacuum in grado di migliorare l’efficienza di taglio, il raffreddamento e la durata. La sezione cava che si crea grazie alla tecnologia Vacuum elimina le lesioni causate dal calore al diamante, mantenendo inalterata la struttura chimica e le prestazioni fisiche, impedendo eventuali danni. Il platorello diamantato multiuso è funzionale per lavori di levigatura di differenti materiali come laterizio, cemento, refrattari, ceramica e intonaco. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠 Cemento 🟠🟠 Ceramica/Klinker 🟠🟠 Gres porcellanato 🟠🟠 Colle/Resine/Pittura 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_diamantato_Shark.webp
Platorello diamantato Hummer,Kapriol,"Platorello diamantato per la levigatura di materiali come laterizio, cemento, abrasivi e pietra. Il platorello Hummer garantisce un taglio veloce e una buona resistenza nel tempo, ed è disponibile con diametro di 100-125-180 mm e foro di 22,2 mm . TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_diamantato_Hummer.webp
Platorello Cutting e Grinding,Kapriol,"Platorello per il taglio e la rettifica di superfici come laterizio, cemento, pietra e granito. I platorelli per levigatrici vengono realizzati con speciali tecnologie che li rendono veloci, per un taglio netto e pulito anche sui materiali più resistenti. TIPOLOGIA DI MATERIALE Laterizio 🟠 Cemento 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_Cutting_e_Grinding.webp
Platorello levigatrice GW-DRE-BG,Kapriol,"Platorello per levigatrice per il taglio netto e veloce anche sui materiali più tenaci come laterizio, cemento, abrasivi e granito. Questo platorello Kapriol è funzionale per lisciare e rifinire superfici, rimuovendo le irregolarità, grazie anche ai fori di espulsione del materiale. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠 Cemento 🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠 STANDARD QUALITATIVI Qualità Standard INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Platorello_levigatrice_GW-DRE-BG.webp
Dischi abrasivi reticolati a strappo,Kapriol,"Il disco abrasivo reticolare a strappo , grazie alla sua struttura, garantisce un’aspirazione straordinaria delle polveri. I microgranuli di ceramica distribuiti nella rete rendono questo disco abrasivo ideale anche per la levigatura di materiali particolarmente resistenti. Il disco per platorello reticolato è disponibile in confezioni da 10 pezz i, in due differenti diametri di 225 e 180 mm e diverse granulometrie. TIPOLOGIA DI MATERIALE Stucco/Intonaco Truciolato/Legno Metallo Vernice",/images/kapriol_powertools/Dischi_abrasivi_reticolati_a_strappo.webp
Dischi abrasivi a strappo,Kapriol,"Dischi abrasivi a strappo su supporto in tessuto, ideali per levigare pareti e soffitti con levigatrici a secco su stucco, intonaco, truciolato, legno e vernice. Questo disco abrasivo consente il fissaggio su platorello tramite il sistema adesivo a strappo . I dischi abrasivi a strappo sono disponibili in confezioni da 10 pezzi con 3 differenti diametri 225-180-150 mm e differente densità di grana abrasiva. TIPOLOGIA DI MATERIALE Stucco/Intonaco Truciolato/Legno Vernice",/images/kapriol_powertools/Dischi_abrasivi_a_strappo.webp
Disco diamantato DS 220,Kapriol,"Disco diamantato per piastrelle con tecnologia Forged che utilizza un mix esclusivo di leganti e diamanti per conferirgli la massima versatilità di taglio su tutti i tipi di materiali. Il disco per taglio piastrelle DS 220 viene realizzato con settore diamantato trapezoidale , che rende lo spazio tra i segmenti diamantati paralleli e non angolare. Questo disco diamantato è disponibile nella misura con diametro da 250 mm e foro di 25,4 mm. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠 Cemento 🟠🟠 Cemento armato 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_DS_220.webp
Disco Perfect Edge 45°,Kapriol,"Innovativo disco diamantato progettato per un taglio preciso e pulito a 45° su piastrelle in grès porcellanato . La stratificazione del diamante a sandwich include diamanti grossolani all'interno e diamanti fini sui lati. L'altezza del diamante di 25 mm del disco diamantato per piastrelle, insieme al design dell'anima con centro rinforzato garantiscono elevata stabilità e definizione del taglio, oltre ad una perfetta finitura dei bordi. TIPOLOGIA DI MATERIALE Ceramica/Klinkler 🟠🟠🟠 Gres porcellanato 🟠🟠🟠 Granito/Pietra 🟠🟠 Marmo 🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a umido",/images/kapriol_powertools/Disco_Perfect_Edge_45°.webp
Disco diamantato Grafite Grès,Kapriol,"Disco diamantato per piastrelle che garantisce un taglio veloce, senza scheggiature, di grès porcellanato e ceramiche dure, con spessori superiori a 20 mm e trattamenti speciali in fabbricazione all'usura e al gelo. La segmentazione laser della corona diamantata di questo disco per piastrelle riduce il carico termico sulla lama, mentre gli speciali frammenti di grafite nel suo legame metallico creano una struttura a pori fini che funzionano come un lubrificante duro. TIPOLOGIA DI MATERIALE Ceramica/Klinker 🟠🟠🟠 Gres porcellanato 🟠🟠🟠 Granito/Pietra 🟠🟠 Marmo 🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a umido",/images/kapriol_powertools/Disco_diamantato_Grafite_Grès.webp
Disco diamantato JC 190,Kapriol,"Disco diamantato per piastrelle indicato per l'utilizzo con materiali come ceramica, klinker, gres porcellanato e marmo. I dischi per taglio piastrelle JC 190 sono disponibili nelle misure con diametro da 150-180 mm e foro di 25,4 mm. TIPOLOGIA DI MATERIALE Ceramica/Klinker 🟠🟠🟠 Gres porcellanato 🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_JC_190.webp
Disco a settori DS 550,Kapriol,"Disco diamantato a settori per il taglio a secco e a umido di materiali edili come laterizio, abrasivi, cemento e cemento armato. La corona segmentata del disco per troncatrice DS 550 consente lo scarico rapido del materiale dal canale di taglio. TIPOLOGIA DI MATERIALE Laterizio Cemento Cemento armato Abrasivi/Refrattari STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_a_settori_DS_550.webp
Disco per troncatrice DS 2300,Kapriol,"Disco per troncatrice realizzato con la rivoluzionaria tecnologia di forgiatura che permette di utilizzare un mix esclusivo di leganti che conferiscono al disco versatilità di taglio . Il disco diamantato a settori DS 2300 è disponibile nelle misure con diametro da 350 - 400 mm e foro di 25,4 mm TIPOLOGIA DI MATERIALE Laterizio 🟠🟠 Cemento 🟠🟠 Cemento armato 🟠🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_per_troncatrice_DS_2300.webp
Disco a settori DS 220,Kapriol,"Disco a settori extra strong realizzato con la rivoluzionaria tecnologia Forged che permette di utilizzare un mix esclusivo di leganti e diamanti che conferiscono al disco la massima versatilità di taglio su tutti i tipi di materiali. I dischi diamantati DS 220 hanno un' elevata resistenza al calore e migliorano le performance quando sollecitati al massimo. Grazie al settore diamantato trapezoidale che rende lo spazio tra i segmenti diamantati paralleli e non angolare, il disco a settori garantisce vibrazioni ridotte per un maggior comfort durante l'utilizzo. TIPOLOGIA DI MATERIALI Laterizio 🟠 Cemento 🟠 Cemento armato 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_a_settori_DS_220.webp
Disco diamantato Forged Extreme,Kapriol,Disco da taglio per troncatrice realizzato con tecnologia Forged che utilizza un mix esclusivo di leganti e diamanti che conferiscono al disco la massima versatilità di taglio su tutti i tipi di materiali. Questa tecnologia riduce inoltre del 50% la possibilità di rottura o distacco del segmento dall’anima del disco. Il disco diamantato Forged Extreme garantisce vibrazioni ridotte e un maggior comfort all’operatore per utilizzi prolungati. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Cemento armato 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠 STANDARD QUALITATITIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido,/images/kapriol_powertools/Disco_diamantato_Forged_Extreme.webp
Disco per troncatrice DM 700,Kapriol,"Disco diamantato specifico per il taglio del marmo , con corona segmentata funzionale all'asportazione ed espulsione del materiale. Il disco per troncatrice DM 700 garantisce un taglio veloce, preciso e pulito ed è disponibile nelle misure di 300, 350, 400 mm con foro di 25,4 mm. TIPOLOGIA DI MATERIALE Marmo 🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_per_troncatrice_DM_700.webp
Disco diamantato DS 550,Kapriol,"Disco diamantato per troncatrice indicato per il taglio di laterizio, cemento e abrasivi. Questo disco da taglio è adatto anche per cemento armato e materiali edili in generale. La corona segmentata del disco diamantato DS 550 consente uno scarico maggiore di materiale asportato durante il taglio. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠 Cemento 🟠🟠 Cemento armato 🟠 Abrasivi/Refrattari 🟠 STANDARD QUALITATIVI Qualità Premium INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_diamantato_DS_550.webp
Disco per troncatrice X-BLADE,Kapriol,"Disco diamantato prodotto con la tecnologia Forged che permette di utilizzare un mix esclusivo di leganti e diamanti che conferiscono al disco la massima versatilità di taglio su tutti i tipi di materiali. Questo disco per troncatrice garantisce vibrazioni ridotte e un maggior comfort per l’operatore, oltre ad una riduzione del 50% della possibilità di rottura o distacco del segmento dall’anima del disco. Grazie alle piccole gole parallele tra i segmenti , il disco diamantato X-Blade consente di effettuare un taglio regolare di precisione su materiali come laterizio, cemento armato, ferro, asfalto e granito. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Cemento armato 🟠🟠 Abrasivi/Refrattari 🟠🟠 Ferro/Ghisa 🟠🟠 Asfalto 🟠🟠 Granito/Pietra 🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_per_troncatrice_X-BLADE.webp
Disco Zenith 3D TS-HH-LGS-SIL,Kapriol,"Zenith 3D TS-HH-LGS-SIL è il disco diamantato per troncatrice realizzato con la nuova tecnologia Zenit 3D Evolution che fa si che quando uno strato di diamante si logora, un nuovo strato con la stessa quantità di grani allineati si espone uniformemente fuori dal legante. La tecnologia del disco diamantato Zenith 3D consente di mantenere costante il numero di giri del motore delle macchine su cui viene utilizzato e di non lavorare mai sotto carico. Il disco diamantato viene realizzato con tecnologia Silent , con l'anima silenziata, che riduce drasticamente il rumore assorbendo le vibrazioni : questo impedisce che l'operatore si possa trovare in situazioni di eccessiva esposizione a suoni e rumori di alta intensità che possono causare diversi problemi. Per questo si consiglia vivamente l’utilizzo di dischi diamantati con tecnologia Zenith 3D e anima silenziata, in grado di ridurre drasticamente il rumore grazie all’assorbimento delle vibrazioni. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Cemento armato 🟠🟠🟠 Abrasivi/Refrattari 🟠 Granito/Pietra 🟠🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_Zenith_3D_TS-HH-LGS-SIL.webp
Disco Zenith 3D TS-HH-LCB-H,Kapriol,"Zenith 3D è il nuovo disco diamantato per troncatrice che si avvale delle tecnologia 3D Evolution che consente di disporre i grani di diamante in diverse configurazioni equidistanti tra loro e perfettamente allineati su ogni strato del settore diamantato all’interno del legante. Grazie a questa nuova tecnologia, quando uno strato di diamante si logora, un nuovo strato con la stessa quantità di grani allineati si espone in maniera uniforme fuori dal legante. Il consumo uniforme del disco diamantato Zenith 3D consente alle macchine di mantenere costante il numero di giri del motore e di non lavorare mai sotto carico. Questo disco per troncatrice mantiene la massima stabilità eliminando quasi totalmente gli eccessi di carico e le vibrazioni all’operatore. I fori di areazione sull’anima fanno in modo che l'utensile non si surriscaldi durante il lavoro, mantenendo costante la velocità di taglio. TIPOLOGIA DI MATERIALE Laterizio 🟠🟠🟠 Cemento 🟠🟠🟠 Cemento armato 🟠🟠🟠 Abrasivi/Refrattari 🟠🟠 Granito/Pietra 🟠🟠 STANDARD QUALITATIVI Qualità Platinum INDICAZIONI DI TAGLIO Taglio a secco Taglio a umido",/images/kapriol_powertools/Disco_Zenith_3D_TS-HH-LCB-H.webp
