name,brand,description,image_url
MAKITA Nastro abrasivo per levigatrice 30x533 mm,Makita,Dimensione: 30x533 mm | Pezzi per confezione: 5,/images/makita_products/MAKITA_Nastro_abrasivo_per_levigatrice_30x533_mm.webp
MAKITA Nastro abrasivo per levigatrice 76x457 mm,Makita,Dimensione: 76x457 mm,/images/makita_products/MAKITA_Nastro_abrasivo_per_levigatrice_76x457_mm.webp
MAKITA Carta abrasiva per levigatrice 93x185 mm,Makita,Dimensione: 93X185 mm | Pezzi per confezione: 10,/images/makita_products/MAKITA_Carta_abrasiva_per_levigatrice_93x185_mm.webp
MAKITA Nastro abrasivo per levigatrice 9x533 mm,Makita,Dimensione: 9x533 mm | Pezzi per confezione: 5,/images/makita_products/MAKITA_Nastro_abrasivo_per_levigatrice_9x533_mm.webp
MAKITA Nastro abrasivo per levigatrice 100x610 mm,Makita,Dimensioni: 100x610 mm,/images/makita_products/MAKITA_Nastro_abrasivo_per_levigatrice_100x610_mm.webp
MAKITA Nastro abrasivo per levigatrice 76x533 mm,Makita,Dimensioni: 76x533 mm | Pezzi per confezione: 5,/images/makita_products/MAKITA_Nastro_abrasivo_per_levigatrice_76x533_mm.webp
Makita lama n. 100-6 X 3901,Makita,Foro Lama: 22 mm | Spessore lama: 4 mm | Diametro: 100 mm | Numero denti: 6,/images/makita_products/Makita_lama_n._100-6_X_3901.webp
Makita Rullo per levigatrice in acciaio 100x120 mm P-04400,Makita,Larghezza: 120 mm | Tipologia: levigatrice a rullo | Diametro: 100 mm,/images/makita_products/Makita_Rullo_per_levigatrice_in_acciaio_100x120_mm_P-04400.webp
Makita Coltello per pialla HSS 312 mm,Makita,"Larghezza: 312 mm | Modello Pialla: 1100, 1902, N1923B, 1923H,1901, 1911B,1805B, 1086B, KP301 e KP312 | Lega: HSS con tungsteno",/images/makita_products/Makita_Coltello_per_pialla_HSS_312_mm.webp
Makita Lama per seghetti dritti 300X20,Makita,Lunghezza: 260X20 mm,/images/makita_products/Makita_Lama_per_seghetti_dritti_300X20.webp
Makita Lama X SEGHETTO ASSORTITE 3 PZ,Makita,Lunghezza: 77 mm,/images/makita_products/Makita_Lama_X_SEGHETTO_ASSORTITE_3_PZ.webp
Makita Scalpello a spatola autoaffilante attacco SDS-MAX,Makita,Misure (L x P x H): 50x350 mm | Pezzi per confezione: 1,/images/makita_products/Makita_Scalpello_a_spatola_autoaffilante_attacco_SDS-MAX.webp
Makita Pompa Irroratrice DUS054,Makita,"Peso con batteria: 3,5 Kg | Dimensioni: 343 x 182 x 368 mm | Capacità: 5 lt | Alimentazione: A BATTERIA | Lunghezza Tubo: 1,7 mt | Pressione max. lavoro: 3 Bar | Gamma Batteria: 18 V",/images/makita_products/Makita_Pompa_Irroratrice_DUS054.webp
Makita Misuratore Laser LD050P,Makita,"Peso: 0,01 Kg | Portata max.: 50 m | Regolazione di precisione: 2 mm | Classe di protezione: IP54",/images/makita_products/Makita_Misuratore_Laser_LD050P.webp
Makita Misuratore Laser LD030P,Makita,"Peso: 0,09 Kg | Portata max.: 30 m | Regolazione di precisione: 2 mm / 10 m | Classe di protezione: IP54",/images/makita_products/Makita_Misuratore_Laser_LD030P.webp
Makita Misuratore Laser LD080PI,Makita,"Peso: 0,14 Kg | Portata max.: 80 m | Regolazione di precisione: mm | Classe di protezione: IP54",/images/makita_products/Makita_Misuratore_Laser_LD080PI.webp
"Makita Avvitatore 7,2V 1/4"""" Femmina DF012DSJ",Makita,"Peso: 0,53Kg | Potenza: 7,2V | Capacità batteria al litio: 1,5 Ah | Attacco utensile: 1/4"" - Esagonale | Velocità a vuoto g/min: 0 - 200 - 650 rpm | Alimentazione: A BATTERIA | Batteria Fornita: Si | Tipologia: Avvitatore a pistola | Led Illuminazione: Si | Valigetta: Si | Tipologia Batteria: Litio | Batterie Compatibili: BL0715 | Caricabatteria Compatibili: DC10WA | Freno Elettrico: Si | Caricabatteria Fornito: Si | Utilizzo: Falegnameria, montaggi | Dimensione: 279x43x43 mm | Reversibilità: Si | Interruttore elettronico: Si | Regolazione della coppia: 21 | Coppia di serraggio: 5,6 Nm | N. Velocità: 2 | Percussione: No","/images/makita_products/Makita_Avvitatore_7,2V_1_4___Femmina_DF012DSJ.webp"
Makita Termosoffiatore HG5030K,Makita,"Peso: 0,56 Kg | Potenza: 1600W | Dimensioni: 233x80x208 mm | Temperatura utilizzo (min/max): 350-500 °C | Alimentazione: A FILO | Tipologia: Termosoffiatore | Valigetta: Si | Aria convogliata: 300 - 500 l/min",/images/makita_products/Makita_Termosoffiatore_HG5030K.webp
"Makita Batteria 18V 5,0 Ah",Makita,"Peso: 0,59 Kg | Tensione: 18 V | Capacità: 5,0 Ah | Tipologia: Batteria Li-Ion | Caricabatteria Compatibili: DC18RC - DC18RE - DC18RD - DC18SF | Indicatore carica: Si | Tempo di ricarica: 45 min con DC18RC","/images/makita_products/Makita_Batteria_18V_5,0_Ah.webp"
