name,brand,description,image_url
Pozzetto di ispezione Dakota Plus 200x200mm in polipropilene verde,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettodiispezioneDakotaPlus200x200mminpolipropileneverde.webp
"Supporti regolabili Dakota Arkimede 18 Paving per pavimenti sopraelevati a mattonelle, fuga 2mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede18Pavingperpavimentisopraelevatiamattonellefuga2mm30pz.webp
"Rete tessuta oscurante verde Dakota a maglia aperta per ponteggi, rotolo 1,5x100metri",Dakota,N/A,/images/dakota_prodotti_paginato/RetetessutaoscuranteverdeDakotaamagliaapertaperponteggirotolo15x100metri.webp
Elemento a perdere Dakota 1.5mm distanziatori per piastrelle e pavimenti autolivellanti (Confezione da 250 Pezzi),Dakota,N/A,/images/dakota_prodotti_paginato/ElementoaperdereDakota15mmdistanziatoriperpiastrelleepavimentiautolivellantiConfezioneda250Pezzi.webp
Griglie universali tonde Dakota Ø140mm imbocco 63-125mm (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/GriglieuniversalitondeDakotaØ140mmimbocco63-125mm10pz.webp
Griglia con telaio Dakota 1000x510mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x510mmconmagliaantitaccoinacciaiozincato.webp
Pozzetto di ispezione Dakota Plus 250x250mm in polipropilene verde,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettodiispezioneDakotaPlus250x250mminpolipropileneverde.webp
"Supporti regolabili Dakota Arkimede 18 Paving per pavimenti sopraelevati a mattonelle, fuga 4mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede18Pavingperpavimentisopraelevatiamattonellefuga4mm30pz.webp
"Rete tessuta oscurante bianca Dakota a maglia in piattina per ponteggi, rotolo 1,8x100metri",Dakota,N/A,/images/dakota_prodotti_paginato/RetetessutaoscurantebiancaDakotaamagliainpiattinaperponteggirotolo18x100metri.webp
Elemento a perdere Dakota 1mm distanziatori per piastrelle e pavimenti autolivellanti (Confezione da 250 Pezzi),Dakota,N/A,/images/dakota_prodotti_paginato/ElementoaperdereDakota1mmdistanziatoriperpiastrelleepavimentiautolivellantiConfezioneda250Pezzi.webp
Griglie universali tonde Dakota Ø180mm imbocco 120-160mm (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/GriglieuniversalitondeDakotaØ180mmimbocco120-160mm10pz.webp
Griglia con telaio Dakota 1000x410mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x410mmconmagliaantitaccoinacciaiozincato.webp
Pozzetto di ispezione Dakota Plus 300x300mm in polipropilene verde,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettodiispezioneDakotaPlus300x300mminpolipropileneverde.webp
"Supporti regolabili Dakota Arkimede 35 Paving per pavimenti sopraelevati a mattonelle, fuga 2mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede35Pavingperpavimentisopraelevatiamattonellefuga2mm30pz.webp
"Pellicola estensibile in film polimerico Dakota per protezione materiale, 500mm (6pz)",Dakota,N/A,/images/dakota_prodotti_paginato/PellicolaestensibileinfilmpolimericoDakotaperprotezionemateriale500mm6pz.webp
"Chiusino doccia filo pavimento Dakota Dakua+ Ring a riempimento, 200x200mm",Dakota,N/A,/images/dakota_prodotti_paginato/ChiusinodocciafilopavimentoDakotaDakuaRingariempimento200x200mm.webp
Cuneo livellante blu Dakota per piastrelle (Confezione da 100 Pezzi),Dakota,N/A,/images/dakota_prodotti_paginato/CuneolivellantebluDakotaperpiastrelleConfezioneda100Pezzi.webp
Griglie universali tonde Dakota Ø230mm imbocco 140-200mm (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/GriglieuniversalitondeDakotaØ230mmimbocco140-200mm10pz.webp
Griglia con telaio Dakota 1000x310mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x310mmconmagliaantitaccoinacciaiozincato.webp
Pozzetto di ispezione Dakota Plus 400x400mm in polipropilene verde,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettodiispezioneDakotaPlus400x400mminpolipropileneverde.webp
"Supporti regolabili Dakota Arkimede 35 Paving per pavimenti sopraelevati a mattonelle, fuga 4mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede35Pavingperpavimentisopraelevatiamattonellefuga4mm30pz.webp
"Rete tessuta oscurante bicolore Dakota a maglia in piattina per ponteggi, rotolo 2x100metri",Dakota,N/A,/images/dakota_prodotti_paginato/RetetessutaoscurantebicoloreDakotaamagliainpiattinaperponteggirotolo2x100metri.webp
"Cassetta contatori Dakota Enel 2P in polietilene, 390x420x230mm",Dakota,N/A,/images/dakota_prodotti_paginato/CassettacontatoriDakotaEnel2Pinpolietilene390x420x230mm.webp
"Chiusino doccia filo pavimento Dakota Dakua+ Ring Obli, 200x200mm",Dakota,N/A,/images/dakota_prodotti_paginato/ChiusinodocciafilopavimentoDakotaDakuaRingObli200x200mm.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø60mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ60mm10pz.webp
Griglia con telaio Dakota 1000x260mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x260mmconmagliaantitaccoinacciaiozincato.webp
Pozzetto ermetico per cavi elettrici Dakota 250x250mm in polipropilene,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettoermeticopercavielettriciDakota250x250mminpolipropilene.webp
"Supporti regolabili Dakota Arkimede 41 Paving per pavimenti sopraelevati a mattonelle, fuga 2mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede41Pavingperpavimentisopraelevatiamattonellefuga2mm30pz.webp
"Coni in polipropilene bicolore Dakota per segnaletica stradale, altezza 330mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/ConiinpolipropilenebicoloreDakotapersegnaleticastradalealtezza330mm10pz.webp
"Cassetta contatori Dakota Enel 4P in polietilene, 658x640x235mm",Dakota,N/A,/images/dakota_prodotti_paginato/CassettacontatoriDakotaEnel4Pinpolietilene658x640x235mm.webp
"Chiusino sifonato Dakota con telaio per mattonelle, 115x115mm",Dakota,N/A,/images/dakota_prodotti_paginato/ChiusinosifonatoDakotacontelaiopermattonelle115x115mm.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø80mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ80mm10pz.webp
Griglia con telaio Dakota 1000x210mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x210mmconmagliaantitaccoinacciaiozincato.webp
Pozzetto da giardino Dakota Cube Pipe 400x400mm predisposto per tubo da irrigazione,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettodagiardinoDakotaCubePipe400x400mmpredispostopertubodairrigazione.webp
"Supporti regolabili Dakota Arkimede 41 Paving per pavimenti sopraelevati a mattonelle, fuga 4mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede41Pavingperpavimentisopraelevatiamattonellefuga4mm30pz.webp
"Palo di sostegno Dakota per cassetta contatori elettrici, 1420x120mm",Dakota,N/A,/images/dakota_prodotti_paginato/PalodisostegnoDakotapercassettacontatorielettrici1420x120mm.webp
"Chiusino per terrazzi Dakota con telo premontato a riempimento,106x106mm",Dakota,N/A,/images/dakota_prodotti_paginato/ChiusinoperterrazziDakotacontelopremontatoariempimento106x106mm.webp
Cartello Dakota 50x70 cm DIREZIONALE PER LAVORI IN CANTIERE,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota50x70cmDIREZIONALEPERLAVORIINCANTIERE.webp
Canaletta di scolo Dakota Taurus 1mt 130x150mm per acque meteoriche e liquidi,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettadiscoloDakotaTaurus1mt130x150mmperacquemeteoricheeliquidi.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø100mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ100mm10pz.webp
Sigillo pesante inox AISI 304 Dakota 200x200x50mm per pozzetti di raccolta,Dakota,N/A,/images/dakota_prodotti_paginato/SigillopesanteinoxAISI304Dakota200x200x50mmperpozzettidiraccolta.webp
Pozzetto eco pluviale Dakota 235x125x220 grigio per deflusso verticale acqua,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettoecopluvialeDakota235x125x220grigioperdeflussoverticaleacqua.webp
Griglia con telaio Dakota 1000x160mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota1000x160mmconmagliaantitaccoinacciaiozincato.webp
"Supporti regolabili Dakota Arkimede 60 Paving per pavimenti sopraelevati a mattonelle, fuga 2mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede60Pavingperpavimentisopraelevatiamattonellefuga2mm30pz.webp
"Staffa Dakota per palo di sostegno cassetta contatori elettrici, 170x260x17mm",Dakota,N/A,/images/dakota_prodotti_paginato/StaffaDakotaperpalodisostegnocassettacontatorielettrici170x260x17mm.webp
Cartello Dakota 70x100 cm INFORMAZIONI CANTIERE,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota70x100cmINFORMAZIONICANTIERE.webp
Canaletta di scolo Dakota Taurus 1mt 130x40 per acque meteoriche e liquidi,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettadiscoloDakotaTaurus1mt130x40peracquemeteoricheeliquidi.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø110mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ110mm10pz.webp
Copricisterna chiusino Dakota 300x300x35mm in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/CopricisternachiusinoDakota300x300x35mminacciaiozincato.webp
Pozzetto eco pluviale Dakota 235x125x220 nero per deflusso verticale acqua,Dakota,N/A,/images/dakota_prodotti_paginato/PozzettoecopluvialeDakota235x125x220neroperdeflussoverticaleacqua.webp
Griglia con telaio Dakota 510x510mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota510x510mmconmagliaantitaccoinacciaiozincato.webp
"Supporti regolabili Dakota Arkimede 60 Paving per pavimenti sopraelevati a mattonelle, fuga 4mm (30pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede60Pavingperpavimentisopraelevatiamattonellefuga4mm30pz.webp
Cartello Dakota VIETATO L'INGRESSO AI NON ADDETTI AI LAVORI,Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakotaVIETATOLINGRESSOAINONADDETTIAILAVORI.webp
Canaletta di scolo Dakota Taurus 1mt 130x75 per acque meteoriche e liquidi,Dakota,N/A,/images/dakota_prodotti_paginato/CanalettadiscoloDakotaTaurus1mt130x75peracquemeteoricheeliquidi.webp
"Griglie di ventilazione tonde da incasso Dakota in ABS bianco, Ø120mm (10pz)",Dakota,N/A,/images/dakota_prodotti_paginato/GrigliediventilazionetondedaincassoDakotainABSbiancoØ120mm10pz.webp
Copricisterna chiusino Dakota 400x400x35mm in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/CopricisternachiusinoDakota400x400x35mminacciaiozincato.webp
Raccordi quadrati Dakota 80/100mm per pozzetto pluviale sifonato (10pz),Dakota,N/A,/images/dakota_prodotti_paginato/RaccordiquadratiDakota80100mmperpozzettopluvialesifonato10pz.webp
Griglia con telaio Dakota 410x410mm con maglia antitacco in acciaio zincato,Dakota,N/A,/images/dakota_prodotti_paginato/GrigliacontelaioDakota410x410mmconmagliaantitaccoinacciaiozincato.webp
"Supporti regolabili Dakota Arkimede 115 Paving per pavimenti sopraelevati a mattonelle, fuga 2mm (15pz)",Dakota,N/A,/images/dakota_prodotti_paginato/SupportiregolabiliDakotaArkimede115Pavingperpavimentisopraelevatiamattonellefuga2mm15pz.webp
"Mattone vetrocemento Dakota ondulato chiaro, 190x190x80mm (Confezione da 10 pezzi)",Dakota,N/A,/images/dakota_prodotti_paginato/MattonevetrocementoDakotaondulatochiaro190x190x80mmConfezioneda10pezzi.webp
Tasselli speciali per pannello Aeropan 70 mm Dakota,Dakota,N/A,/images/dakota_prodotti_paginato/TassellispecialiperpannelloAeropan70mmDakota.webp
"Cartello Dakota 20x30 cm RISERVATO AI CONDOMINI colore bianco, blu e nero",Dakota,N/A,/images/dakota_prodotti_paginato/CartelloDakota20x30cmRISERVATOAICONDOMINIcolorebiancobluenero.webp
