name,brand,description,image_url
X-SPACE,SAIT,"Lucidatrice con ampio movimento rotorbitale, per una effettiva riduzione dei tempi complessivi di lucidatura. Fino a 21 mm di orbita per ottenere velocemente brillantezza e profondità del colore.Elettronica con lettore di giri permantenere costante la velocità intutte le applicazioni.Soft Start per un’accelerazione controllata e per evitare la dispersione involontaria del prodotto lucidante.Antispinning per impedire la rotazione rapida ed involontaria del tampone.Impugnatura frontale ergonomica.Consumi ridotti grazie al motore da 500W.Adatta a tutti i tipi di lucidatura su tutte le superfici: restauro di vernici completamente catalizzate, lucidatura e ritocchi di superfici appena verniciate e lavori di finitura.Peso: 2,6 Kg.
S500 W230 V / 50 HZSHUKO TYPE C(CEE 7/17)",/images/sait_prodotti/X-SPACE.webp
SAITAC-RL AW-D,SAIT,"Carta con corindone, doppia resina, supporto D - al lattice - cosparsione aperta.Per lavorazioni manuali e con macchine orbitali.
- Utilizzo a secco e ad umido.",/images/sait_prodotti/SAITAC-RLAW-D.webp
SAITDIAM-LA SD LASER,SAIT,"Disco professionale a segmenti saldati laser per impiego UNIVERSALE nel taglio a secco ed ad umido di graniti, calcestruzzo e materiali per edilizia.
- Taglio veloce.",/images/sait_prodotti/SAITDIAM-LASDLASER.webp
PAD-VEL (Levigatrici Rotorbitali),SAIT,Platorello in polimero per dischi autoaggrappanti da usare su levigatrici ROTORBITALI.,/images/sait_prodotti/PAD-VELLevigatriciRotorbitali.webp
SAITLAM-PN A,SAIT,Disco abrasivo lamellare con supporto in polimero.Tela con corindone.,/images/sait_prodotti/SAITLAM-PNA.webp
SAITAC-RL C-E,SAIT,"Carta antistatica con carburo di silicio, doppia resina, supporto E,  cosparsione chiusa.Per lavorazioni meccaniche.",/images/sait_prodotti/SAITAC-RLC-E.webp
SAITLAM-UK 3A,SAIT,"Disco abrasivo lamellare con supporto in fibra di vetro.Tela con corindone e additivo raffreddante.
- Uso professionale, lunga durata.- Basso riscaldamento ed elevata finitura.
Consigliato utilizzo con elettroutensili ad elevata potenza.",/images/sait_prodotti/SAITLAM-UK3A.webp
SAITDIAM-LA TREDI LASER,SAIT,"Disco professionale a segmenti saldati laser di livello TOP realizzato con una tecnologia brevettata che permette di distribuire il diamante in posizione predefinita ed ordinata nelle tre dimensioni all’interno del segmento.La disposizione tridimensionale e controllata del diamante permette di ottenere:- velocità e capacità di taglio eccellenti- durata e costanza di taglio eccellentisu tutti i materiali da costruzione e massimo rendimento nel taglio di materiali particolarmente difficili da lavorare quali pietre e graniti molto duri, calcestruzzo con armatura intensa.",/images/sait_prodotti/SAITDIAM-LATREDILASER.webp
PAD-VEL (Levigatrici Rotative),SAIT,"Platorello in polimero da usare su levigatrici ROTATIVE.
PAD-VEL STANDARDPlatorello con cuscino in gomma sintetica di durezza media. Idoneo per tutte le principali lavorazioni.
PAD-VEL SOFTPlatorello con cuscino in gomma sintetica morbida. Idoneo per la lavorazione di superfici sagomate e la finitura con micro grane.
PAD-VEL HARDPlatorello con cuscino in gomma sintetica ad elevata densità. Migliora l’aggressività del disco abrasivo, idoneo per la lavorazione di superfici piane.
PAD-VEL EXTRA GRIPPlatorello con cuscino in gomma naturale di spessore ridotto e sistema di ancoraggio ad elevata resistenza per lavorazioni gravose.Idoneo anche per utilizzo con dischi in Surface Conditioning Material.
PAD-VEL EXTRA HARDPlatorello in polimero. L’assenza del cuscino in gomma esalta l’aggressività del disco abrasivo. Indicato per lavorazioni su superfici piane.",/images/sait_prodotti/PAD-VELLevigatriciRotative.webp
SAITAC-RL C-F,SAIT,"Carta antistatica con carburo di silicio, doppia resina, supporto F,  cosparsione chiusa.Per lavorazioni meccaniche.",/images/sait_prodotti/SAITAC-RLC-F.webp
DISCO DECONTAMINANTE,SAIT,"Rimuove velocemente fumi di verniciatura, resina d'alberi, polvere e ruggine di ferrovia, polvere di freni, contaminazioni industriali, insetti etc.Da utilizzare con spray detergente decontaminante SAITLAB PASL 60 SC.",/images/sait_prodotti/DISCODECONTAMINANTE.webp
SAITLAM-W   Z,SAIT,"Disco abrasivo lamellare piano con supporto in polimero, attacco M14 incorporato e sistema di ventilazione.Tela con zirconio.
- Lunga durata.- Utilizzo professionale.
Consigliato utilizzo con elettroutensili ad elevata potenza.Può essere montato sull'elettroutensile senza la ghiera di serraggio.",/images/sait_prodotti/SAITLAM-WZ.webp
SAITDIAM-SE SE SEGMENTI SINTERIZZATI,SAIT,Disco professionale a segmenti sinterizzati di impiego UNIVERSALE per il taglio di laterizi e materiali da costruzione.,/images/sait_prodotti/SAITDIAM-SESESEGMENTISINTERIZZATI.webp
ORE 3-150 EC,SAIT,"Potente levigatrice rotorbitale a velocità regolabile, 150 mm.
• Motore brushless di migliore rendimento e maggiore durata• Velocità di levigatura regolabile per adattarsi al materiale in lavorazione• Efficace aspirazione della polvere mediante autoaspirazione integrata per un lavoro senza polvere (con cartuccia filtro)• Il design ergonomico e l’impugnatura Comfort-Grip con inserto morbido assicurano una presa salda e un controllo ottimale• La cartuccia filtro PES sostituibile, resistente agli urti, permette l’agevole smaltimento della polvere o la pulizia del filtro e la massima durata d’uso• Cartuccia filtro PES con funzione ciclone per un lavoro senza polvere• Leggero apparecchio palmare con eccellente ergonomia ed equilibratura speciale per un funzionamento a bassa vibrazione. Questo permette un lavoro poco faticoso con protezione delle articolazioni• Possibilità di collegamento ad un aspiratore esterno Ø 27 mm, adattatore SAD-C 27 AS o tubo di aspirazione antistatico SH 27x4m AS (379.395)• Platorello velcrato disponibile in tre gradi di durezza: soft, morbido, duro• Platorello velcrato con sistema Multihole per un’aspirazione ottimale. Compatibile con tutti gli abrasivi convenzionali Ø 150• Con freno di arresto della rotazione per evitare graffi e segni indesiderati sulla superficie e i successivi interventi di ripristino• Molto adatta per lavorazioni al di sopra della testa",/images/sait_prodotti/ORE3-150EC.webp
SAITAC-RL C-G,SAIT,"Carta antistatica con carburo di silicio, doppia resina, supporto pesante G, cosparsione chiusa. Per lavorazioni meccaniche pesanti.
- Elevata resistenza meccanica.",/images/sait_prodotti/SAITAC-RLC-G.webp
SAITLAM-XP,SAIT,"Disco a lamelle in struttura mista tela abrasiva e surface conditioning (SCM).Supporto in fibra di vetro.
- Rimozione veloce e ottima finitura su acciai inossidabili e altri metalli.",/images/sait_prodotti/SAITLAM-XP.webp
SAITDIAM-TU CC TURBO,SAIT,"Disco diamantato professionale turbo di livello PREMIUM per il taglio veloce di calcestruzzo con armatura leggera, pietre anche di elevata durezza e graniti.Disco con ottime prestazioni di taglio e lunga durata.",/images/sait_prodotti/SAITDIAM-TUCCTURBO.webp
SAITAC PAD VEL Aeromax,SAIT,Platorello in materia plastica per dischi AEROMAX da usare su levigatrici ROTORBITALI.,/images/sait_prodotti/SAITACPADVELAeromax.webp
LBR 1506 VRA,SAIT,"Levigatrice a nastro 1200 watt per cordoni di saldatura e tubi.
• Motoread alto rendimento per elevate prestazioni• Elettronica a microprocessore: con stabilizzazione del numero di giri mediante dinamo tachimetrica, avviamento progressivo, protezione contro il sovraccarico e preselezione del numero dei giri• Tensione del nastro di levigatura regolabile in modo continuo, in funzione del diametro del tubo da 10 a 250 mm• Misura del nastro abrasivo: 618 x 40 mm• Cambio del nastro di levigatura: veloce e facile• Impugnatura posizionata direttamente sopra il nastro: per un lavoro senza fatica• Regolazione continua della velocità del nastro• Levigatura di cordoni di saldatura direttamente sul rullo di contatto anteriore con braccio anteriore bloccato• Levigatura di tubi: tra i due rulli con braccio anteriore bloccato. Il nastro avvolge il tubo e si adatta al diametro• Disponibile anche a 110 V",/images/sait_prodotti/LBR1506VRA.webp
PREMIUM-DS   A 24 N,SAIT,Mola a centro depresso per sbavatura con macchine portatili.Impiego universale per lavorazioni dove è richiesta una velocità di asportazione elevata.Mola prodotta senza addizione di composti di ferro e zolfo.,/images/sait_prodotti/PREMIUM-DSA24N.webp
SAITDIAM-TU CP TURBO,SAIT,"Disco professionale turbo di livello PREMIUM per il taglio di graniti, porfido, pietre dure e calcestruzzo.
- Taglio veloce.- Lunga durata.",/images/sait_prodotti/SAITDIAM-TUCPTURBO.webp
ADATTATORE VEL,SAIT,Adattatoresofficeper dischi autoaggrappanti per levigatrici rotorbitali.,/images/sait_prodotti/ADATTATOREVEL.webp
SAITAC-RL 3C-D,SAIT,"Carta con carburo di silicio e additivo anti-intasante, doppia resina, supporto D cosparsione chiusa.Per lavorazioni meccaniche a secco con pressioni di lavoro leggere.
- Basso intasamento.- Buona resistenza meccanica.",/images/sait_prodotti/SAITAC-RL3C-D.webp
SFE 8-2 115,SAIT,"Levigatrice a testa piana 800 watt.
• Elettronica VE: con preselezione continua del numero di giri• Particolarmente adatta per spazi stretti con larghezze a partire da 15 mm, quali persiane non accessibili con levigatrici convenzionali• Esecuzione maneggevole e leggera",/images/sait_prodotti/SFE8-2115.webp
TOP CERAMIC-DS   AS 24 N,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico, mola con miscela di abrasivi di nuova generazione con abrasivo ceramico.
- Elevate prestazioni.- Velocità di asportazione elevata.",/images/sait_prodotti/TOPCERAMIC-DSAS24N.webp
SAITDIAM-TU CU TURBO,SAIT,Disco professionale turbo per impiego UNIVERSALE nel taglio di laterizi e materiali da costruzione.,/images/sait_prodotti/SAITDIAM-TUCUTURBO.webp
SAITAC-RL 3S,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Per lavorazioni manuali e con macchine orbitali a secco.
- Elevata flessibilità.- Basso intasamento.",/images/sait_prodotti/SAITAC-RL3S.webp
OSE 80-2,SAIT,"Levigatrice orbitale a velocità regolabile
• Velocità di levigatura regolabile per adattarsi al materiale in lavorazione. Non richiede ulteriori rifiniture, evitando danni alla superficie• Il design ergonomico e l’impugnatura Comfort-Grip con inserto morbido assicurano una presa salda e un controllo ottimale• Macchina monomanuale compatta e leggera, di costruzione ergonomica e con sistema di bilanciamento speciale a vibrazioni ridotte, per lavorazioni accurate senza sollecitare le articolazioni dell’utente• La cartuccia filtro PES sostituibile, resistente agli urti, permette l’agevole smaltimento della polvere o la pulizia del filtro e la massima durata d’uso• Cartuccia filtro PES con funzione ciclone per un lavoro senza polvere• Possibilità di collegamento ad un aspiratore esterno Ø 27 mm (es. tubo di aspirazione antistatico SH 27x4m AS - n. ordine 379.395)• Platorello molto performante: estremamente robusto e resistente all’abrasione• Molto adatta per lavorazioni al di sopra della testa",/images/sait_prodotti/OSE80-2.webp
ORE 125-2,SAIT,"Levigatrice rotorbitale a velocità regolabile, 125 mm
• Velocità di levigatura regolabile per adattarsi al materiale in lavorazione. Non richiede ulteriori rifiniture, evitando danni alla superficie• Il design ergonomico e l’impugnatura Comfort-Grip con inserto morbido assicurano una presa salda e un controllo ottimale• Macchina monomanuale compatta e leggera, di costruzione ergonomica e con sistema di bilanciamento speciale a vibrazioni ridotte, per lavorazioni accurate senza sollecitare le articolazioni dell’utente• La cartuccia filtro PES sostituibile, resistente agli urti, permette l’agevole smaltimento della polvere o la pulizia del filtro e la massima durata d’uso• Cartuccia filtro PES con funzione ciclone per un lavoro senza polvere• Possibilità di collegamento ad un aspiratore esterno Ø 27 mm (es. tubo di aspirazione antistatico SH 27x4m AS - n. ordine 379.395)• Platorello molto performante: estremamente robusto e resistente all’abrasione• Con freno di arresto della rotazione per evitare graffi e segni indesiderati sulla superficie e i successivi interventi di ripristino• Molto adatta per lavorazioni al di sopra della testa",/images/sait_prodotti/ORE125-2.webp
PREMIUM-DS   A 24 R,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego universale per lavori pesanti.
- Buona velocità di asportazione.- Lunga durata.",/images/sait_prodotti/PREMIUM-DSA24R.webp
SAITDIAM-TU CV TURBO,SAIT,"Disco professionale turbo di livello PREMIUM per il taglio veloce e pulito di gres porcellanato, klinker, piastrelle e pietre di varia durezza.Il disco monta due ampie flange metalliche per la riduzione delle vibrazioni e l’attenuazione del rumore.",/images/sait_prodotti/SAITDIAM-TUCVTURBO.webp
ORE 5-150 EC,SAIT,"Potente levigatrice rotorbitale a velocità regolabile, 150 mm
• Motore brushless di migliore rendimento e maggiore durata• Velocità di levigatura regolabile per adattarsi al materiale in lavorazione• Efficace aspirazione della polvere mediante autoaspirazione integrata per un lavoro senza polvere (con cartuccia filtro)• Il design ergonomico e l’impugnatura Comfort-Grip con inserto morbido assicurano una presa salda e un controllo ottimale• La cartuccia filtro PES sostituibile, resistente agli urti, permette l’agevole smaltimento della polvere o la pulizia del filtro e la massima durata d’uso• Cartuccia filtro PES con funzione ciclone per un lavoro senza polvere• Leggero apparecchio palmare con eccellente ergonomia ed equilibratura speciale per un funzionamento a bassa vibrazione. Questo permette un lavoro poco faticoso con protezione delle articolazioni• Possibilità di collegamento ad un aspiratore esterno Ø 27 mm, adattatore SAD-C 27 AS o tubo di aspirazione antistatico SH 27x4m AS (379.395)• Platorello velcrato disponibile in tre gradi di durezza: soft, morbido, duro• Platorello velcrato con sistema Multihole per un’aspirazione ottimale. Compatibile con tutti gli abrasivi convenzionali Ø 150• Con freno di arresto della rotazione per evitare graffi e segni indesiderati sulla superficie e i successivi interventi di ripristino• Molto adatta per lavorazioni al di sopra della testa",/images/sait_prodotti/ORE5-150EC.webp
CORDOLO,SAIT,"Cordolo di spugna bianca compatta e flessibile, autoadesivo, di sezione rotonda.Particolarmente adatto per la mascheratura di tutte le fessure dei veicoli.Confezione: scatola-dispenser da 50 metri composto da 10 rotoli di 5 m.",/images/sait_prodotti/CORDOLO.webp
ORE 5-150 EC,SAIT,"Potente levigatrice rotorbitale a velocità regolabile, 150 mm
• Motore brushless di migliore rendimento e maggiore durata• Velocità di levigatura regolabile per adattarsi al materiale in lavorazione• Efficace aspirazione della polvere mediante autoaspirazione integrata per un lavoro senza polvere (con cartuccia filtro)• Il design ergonomico e l’impugnatura Comfort-Grip con inserto morbido assicurano una presa salda e un controllo ottimale• La cartuccia filtro PES sostituibile, resistente agli urti, permette l’agevole smaltimento della polvere o la pulizia del filtro e la massima durata d’uso• Cartuccia filtro PES con funzione ciclone per un lavoro senza polvere• Leggero apparecchio palmare con eccellente ergonomia ed equilibratura speciale per un funzionamento a bassa vibrazione. Questo permette un lavoro poco faticoso con protezione delle articolazioni• Possibilità di collegamento ad un aspiratore esterno Ø 27 mm, adattatore SAD-C 27 AS o tubo di aspirazione antistatico SH 27x4m AS (379.395)• Platorello velcrato disponibile in tre gradi di durezza: soft, morbido, duro• Platorello velcrato con sistema Multihole per un’aspirazione ottimale. Compatibile con tutti gli abrasivi convenzionali Ø 150• Con freno di arresto della rotazione per evitare graffi e segni indesiderati sulla superficie e i successivi interventi di ripristino• Molto adatta per lavorazioni al di sopra della testa",/images/sait_prodotti/ORE5-150EC.webp
GE 6 R-EC,SAIT,"Peso leggero: il carbonio è un materiale molto leggero, tanto da ridurre al minimo il peso complessivo della levigatrice per pareti e soffitti. Ciò comporta una riduzione delle sollecitazioni per l’utilizzatore, limitando l’affaticamento durante le rettifica per lunghi periodi.
Questa macchina straordinariamente leggera offre un comfort operativo unico. Grazie alla distribuzione uniforme del peso al di sopra dell’utensile, la levigatrice per pareti e soffitti è perfettamente bilanciata e la sua guida molto precisa. La maneggevolezza è estremamente piacevole grazie al tubo guida ergonomico in carbonio e all’inserto SoftGrip su impugnatura principale e a staffa.
Una testa di levigatura molto piatta, a snodo cardanico con una rotazione fino a 160° per un’elevata flessibilità e una regolazione ottimale durante la rettifica di pareti e soffitti. Un ulteriore vantaggio è il sofisticato ingranaggio planetario integrato nella testa di levigatura, per un funzionamento a vibrazioni ridotte e una rettifica perfetta.
La testa di levigatura con platorello innovativo si adatta molto bene alla superficie da lavorare, migliorando sensibilmente il risultato di rettifica. L’elevata flessibilità della Giraffe consente di ridurre la pressione esercitata, pur ottenendo risultati ottimali.
Testa di levigatura a segmenti con segmento orientabile. Ciò consente la lavorazione dei punti di giunzione parete/parete e parete/soffitto. Grazie ai movimenti dell’utensile, la rotazione avviene senza interruzioni di attività.
Motore brushless di migliore rendimento e maggiore durata.Velocità variabile con 6 livelli di regolazione e spia LED di power.
Agevole trasporto della macchina e degli accessori con l’innovativo sistema di trasporto in tessuto. La Giraffa non deve essere montata, anzi è sempre subito pronta per l’uso. Particolarmente indicata per la levigatura di pannelli in cartongesso e termoisolanti e per la preparazione ai lavori di verniciatura. Molto flessibile grazie ad una prolunga opzionale (accessorio) di 500 mm per ambienti con altezze maggiori, montabile senza l’uso di attrezzi. L’efficiente aspirazione fra la spazzola perimetrale e il platorello, impedisce la prematura occlusione degli abrasivi, per un ambiente di lavoro privo di polvere.
Possibilità di attacco per gli aspiratori di sicurezza FLEX con ottimizzazione della portata in volume sul tubo guida con sistema a clip FLEX, anche in versione antistatica in combinazione con un tubo di aspirazione antistatico.
Interruttore con protezione dalla polvere.
Specifiche tecniche
-Potenza assorbita: 500 W
-Tensione: 230 V
-Frequenza: 50/60 Hz
-Ø platorello: 225 mm
-Nr di giri a vuoto: 1100 - 1680 g/min.
-Angolo di inclinazione testa: 160°
-Attacco utensile levigatrice per pareti e soffitti : a strappo
-Lunghezza cavo: 5,0 m
-Lunghezza: 1520 mm
-Estensione: 500 mm
-Peso: 2,84 Kg

Dotazione
-1 borsa di trasporto
-1 testa di levigatura rotonda",/images/sait_prodotti/GE6R-EC.webp
TOP CERAMIC-TM   AS 46 S,SAIT,"Mola piana per taglio con macchine portatili.Impiego specialistico, mola con miscela di abrasivi di nuova generazione con abrasivo ceramico.
- Elevate prestazioni.- Taglio veloce.- Finitura accurata.",/images/sait_prodotti/TOPCERAMIC-TMAS46S.webp
SAITDIAM-TU TREDI TURBO,SAIT,"Disco professionale turbo di livello TOP, realizzato con una tecnologia brevettata che permette di distribuire il diamante in posizione predefinita ed ordinata nelle tre dimensioni all’interno della corona.La disposizione tridimensionale e controllata del diamante permette di ottenere:- velocità e capacità di taglio eccellenti- durata e costanza di taglio eccellenti su tutti i materiali da costruzione e massimo rendimento nel taglio di materiali particolarmente difficili da lavorare quali pietre e graniti molto duri.",/images/sait_prodotti/SAITDIAM-TUTREDITURBO.webp
FILM PER MASCHERATURA,SAIT,"Film polietilenico, elettrostatico, trasparente ad alta densità, per mascheratura, realizzato per proteggere da vernici ed overspray le parti della carrozzeria che non devono essere verniciate.Telo piegato in bobina da 97 cm x 150 m.Dimensione aperta 4x150 m (larghezza x lunghezza).",/images/sait_prodotti/FILMPERMASCHERATURA.webp
SAITAC B-VEL  4S,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Lavorazioni con macchine orbitali.
- Utilizzo a secco.- Basso intasamento.",/images/sait_prodotti/SAITACB-VEL4S.webp
SAITAC-RL CW-C,SAIT,"Carta con carburo di silicio, doppia resina, supporto C - al lattice - cosparsione chiusa,impermeabile.Per lavorazioni manuali a secco e ad umido.",/images/sait_prodotti/SAITAC-RLCW-C.webp
SAITAC-RL 5G,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto B - al lattice - cosparsione aperta.Per lavorazioni manuali a secco.
- Intasamento estremamente basso.- Flessibilità molto elevata.- Lunga durata.",/images/sait_prodotti/SAITAC-RL5G.webp
TOP CERAMIC-TM   AS 60 N,SAIT,"Mola piana per taglio con macchine portatili.Impiego specialistico, mola con miscela di abrasivi di nuova generazione con abrasivo ceramico.
- Elevate prestazioni.- Taglio estremamente veloce e freddo.- Finitura molto accurata.",/images/sait_prodotti/TOPCERAMIC-TMAS60N.webp
SAITDIAM-TA AL - PREMIUM LEGGERA,SAIT,Mola a tazza per levigatura di marmi e graniti. Utilizzo a secco e ad umido.Numero di giri consigliato: 3.000-4.000 1/min.,/images/sait_prodotti/SAITDIAM-TAAL-PREMIUMLEGGERA.webp
AEROMAX B-VEL 6S,SAIT,"Carta con abrasivo ceramico e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Lavorazioni manuali e con macchine orbitali.
- Utilizzo a secco.- Basso intasamento.",/images/sait_prodotti/AEROMAXB-VEL6S.webp
SAITAC-RI 4S,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Lavorazioni manuali e con macchine orbitali.
- Utilizzo a secco.- Basso intasamento.",/images/sait_prodotti/SAITAC-RI4S.webp
SAITAC-RL 6A,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto B - al lattice - cosparsione aperta.Lavorazioni manuali a secco.
- Basso intasamento.- Flessibilità molto elevata.",/images/sait_prodotti/SAITAC-RL6A.webp
SAITDIAM-TA GP - GENERAL PURPOSE,SAIT,"Mola a tazza per levigatura di marmi e graniti, idonea anche per cemento, refrattarie e laterizi. Utilizzo a secco e ad umido.Numero di giri consigliato: 3.000-4.000 1/min.",/images/sait_prodotti/SAITDIAM-TAGP-GENERALPURPOSE.webp
PREMIUM-DS   Z 30 R,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico in presenza di elevate pressioni di lavoro.
- Lunga durata.- Buona velocità di asportazione.",/images/sait_prodotti/PREMIUM-DSZ30R.webp
PREMIUM-DS   A 36 N,SAIT,Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico per lavorazioni dove è richiesta una velocità di asportazione molto elevata e dove si richiede una molatura fredda.Mola prodotta senza addizione di composti di ferro e zolfo.,/images/sait_prodotti/PREMIUM-DSA36N.webp
SAITAC-RL AG-D,SAIT,"Carta con corindone, doppia resina, supporto D - al lattice - cosparsione aperta.Per lavorazioni manuali e con macchine orbitali a secco e ad umido.
-Impermeabile.",/images/sait_prodotti/SAITAC-RLAG-D.webp
SAITDIAM-TA PR - PREMIUM,SAIT,"Mola a tazza per levigatura di marmi e graniti. Utilizzo a secco e ad umido.Numero di giri consigliato: 3.000-4.000 1/min.
",/images/sait_prodotti/SAITDIAM-TAPR-PREMIUM.webp
EK WINNER-DS   A 36 N,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego universale. Mola prodotta senza addizione di composti di ferro, cloro e zolfo.
- Velocità di asportazione elevata.",/images/sait_prodotti/EKWINNER-DSA36N.webp
SAITDIAM D-VEL STARTER KIT,SAIT,Ciascuno dei 3 Starter Kit contiene la gamma completa di dischi diamantati autoaggrappanti.,/images/sait_prodotti/SAITDIAMD-VELSTARTERKIT.webp
SAITAC-RL AG-C,SAIT,"Carta con corindone, doppia resina, supporto C - al lattice - cosparsione aperta.Per lavorazioni manuali e con macchine orbitali a secco e ad umido.
-Impermeabile.",/images/sait_prodotti/SAITAC-RLAG-C.webp
EK WINNER-DS   A 30 P,SAIT,Mola a centro depresso per sbavatura con macchine portatili.Impiego universale.,/images/sait_prodotti/EKWINNER-DSA30P.webp
ADATTATORE PSA - VEL,SAIT,Disco con un lato autoadesivo e un lato con sistema di aggancio per dischi autoaggrappanti.Consente di utilizzare i platorelli con superficie liscia per dischi autoadesivi con tutti i prodotti autogrip della serie SAITAC VEL.,/images/sait_prodotti/ADATTATOREPSA-VEL.webp
SAITDIAM-TA PR - PREMIUM,SAIT,Mola a tazza per la levigatura di laterizi e materiali da costruzione. Utilizzo a secco e ad umido.Velocità max 12.250 1/min.,/images/sait_prodotti/SAITDIAM-TAPR-PREMIUM.webp
PREMIUM-DS   Z 30 N,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico in presenza di elevate pressioni di lavoro.
- Rendimento elevato.- Velocità di asportazione elevata.",/images/sait_prodotti/PREMIUM-DSZ30N.webp
SAITAC-S  4S,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Lavorazioni manuali e con macchine orbitali.
- Utilizzo a secco.- Basso intasamento.",/images/sait_prodotti/SAITAC-S4S.webp
SAITAC-RL AY-D,SAIT,"Carta con corindone, doppia resina, supporto D - al lattice - cosparsione spaziata.Per lavorazioni manuali e con macchine orbitali.
- Utilizzo a secco.- Buona flessibilità.",/images/sait_prodotti/SAITAC-RLAY-D.webp
TUBO PER SAITVEL-TP Aeromax,SAIT,"Prolunga tubo flessibile Ø 21 mm, lunghezza 4 metri + cono universale.",/images/sait_prodotti/TUBOPERSAITVEL-TPAeromax.webp
SAITDIAM-TA GP - GENERAL PURPOSE,SAIT,Mola a tazza di impiego universale per la levigatura di laterizi e materiali da costruzione. Utilizzo a secco e ad umido.Velocità max 12.250 1/min.,/images/sait_prodotti/SAITDIAM-TAGP-GENERALPURPOSE.webp
EK WINNER-DS   AC 30 N,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico.
- Alta velocità di asportazione.",/images/sait_prodotti/EKWINNER-DSAC30N.webp
SALVA-PLATORELLO,SAIT,Il salvaplatorello permette di ridurre l'usura del platorello senza modificarne la durezza.Va usato senza adattore soffice.,/images/sait_prodotti/SALVA-PLATORELLO.webp
PREMIUM-DS   XA 24 Q,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico per i settori nucleare, alimentare e chimico, esente da composti di ferro, cloro e zolfo (Fe + Cl + S < 0,1%).Certificato disponibile.
- Velocità di asportazione elevata.
",/images/sait_prodotti/PREMIUM-DSXA24Q.webp
SAITPAD MICRO,SAIT,Tampone manuale doppia faccia HARD/SOFT per fogli FINEFLEX S-VEL.Il pad ha un funghetto di aggrappaggio appositamente studiato per ottimizzare la finitura ed evitare eccessive rigature.,/images/sait_prodotti/SAITPADMICRO.webp
SAIT QUICK TP - TOP,SAIT,"Foretti professionali di lunga durata, realizzati con nuova tecnologia di saldo brasatura sotto vuoto per l’applicazione del diamante.- Idonei per utilizzo a secco con trapano (non a percussione).- Indicati per forature dal diametro 5 mm al diametro 14 mm.- Forniti in blister.",/images/sait_prodotti/SAITQUICKTP-TOP.webp
MULTI MASK,SAIT,"Nastri in carta semi crespata con adesivo in gomma naturale e resine.Adatti per impiego con tutti i tipi di vernice, comprese quelle ad acqua. Idonei per utilizzo ed essiccamento a temperatura ambiente (consigliata non inferiore a 10° C).Strappabile a mano.Ottimo ancoraggio su legno, vetro, plastica, alluminio, acciaio, superfici verniciate con idropittura o smaltate.Non lascia residui di colla sulle superfici.Contorni colore definiti.Ideali per mascheratura, sigillatura, imballaggi leggeri.",/images/sait_prodotti/MULTIMASK.webp
PREMIUM-DS   ZZ 24 P,SAIT,"Mola a centro depresso per sbavatura con macchine portatili.Impiego specialistico in presenza di elevate pressioni di lavoro.Mola da sbavo a struttura granulometrica differenziata per elevata asportazione.
- Rendimento elevato.",/images/sait_prodotti/PREMIUM-DSZZ24P.webp
PLANET-DIAM BC Tile,SAIT,Disco diamantato per taglio a secco e ad umido.,/images/sait_prodotti/PLANET-DIAMBCTile.webp
SC D-VEL SOF  6S,SAIT,"Carta con abrasivo ceramico e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.Lavorazioni a secco con macchine rotorbitali.
- Basso intasamento.- Elevata asportazione.",/images/sait_prodotti/SCD-VELSOF6S.webp
PLANET-DIAM BU  Turbo,SAIT,Disco diamantato per taglio a secco e ad umido.,/images/sait_prodotti/PLANET-DIAMBUTurbo.webp
PREMIUM-DT   A 24 N,SAIT,"Mola a centro depresso per taglio con macchine portatili.Impiego specialistico per metalli difficili da tagliare. Mola senza addizione di composti di ferro e zolfo.
- Taglio veloce e freddo.",/images/sait_prodotti/PREMIUM-DTA24N.webp
SAITLAB - TAMPONE LANA,SAIT,Si consiglia l'utilizzo con pasta SAITLAB PASL 20 VR.,/images/sait_prodotti/SAITLAB-TAMPONELANA.webp
SAITAC RI-SOF  4S,SAIT,"Carta con corindone e additivo anti-intasante, doppia resina, supporto C - al lattice - cosparsione aperta.
- Utilizzo a secco.- Basso intasamento.",/images/sait_prodotti/SAITACRI-SOF4S.webp
