name,brand,description,image_url
FARETTO,Papillon,"per esterni - con picchetto
alluminio pressofuso
diffusore in vetro trasparente
Portalampada in porcellana: GU 10
accessori di montaggio inclusi
lampada esclusa
colore nero
grado di protezione: IP67
dimensione: Ø9,2x33,5 cm",/images/papillon_prodotti/FARETTO.webp
FARETTO CALPESTABILE DA INCASSO,Papillon,"Rivestimento in acciaio inox
portalampada: GU 10
diffusore in vetro
lampada non inclusa
grado di protezione: IP67
dimensione: Ø12x14,2 cm",/images/papillon_prodotti/FARETTO_CALPESTABILE_DA_INCASSO.webp
LAMPADA DA TAVOLO - LUCE A LED,Papillon,"interruttore touch dimmerabile
lumen: 220
temperatura colore: 3000 K
grado di protezione: IP65
batteria: litio 3,7V 2x2200 mAh
dimensioni: 38x11,4 cm
base in metallo con pad antiscivolo
corpo lampada in alluminio",/images/papillon_prodotti/LAMPADA_DA_TAVOLO_-_LUCE_A_LED.webp
CATENA LUMINOSA PORTALAMPADE,Papillon,"lunghezza catena: 10 m
attacco portalampada: E27
numero sorgenti luminose: 10
lunghezza cavo alimentazione: 1,5 m
grado di protezione: IP54
prolungabile
lampadine non in dotazione",/images/papillon_prodotti/CATENA_LUMINOSA_PORTALAMPADE.webp
LAMPADE SOLARI,Papillon,"ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
materiale corpo in plastica - colore nero
tecnologia LED
batteria NI-MH AA
con picchetto
dimensione: Ø 10,5 x 38 H cm
grado di protezione: IP44",/images/papillon_prodotti/LAMPADE_SOLARI.webp
LAMPADE SOLARI,Papillon,"ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
materiale corpo in metallo inossidabile
tecnologia LED
batteria NI-MH AA
con picchetto
dimensione: Ø 12,5 x 38 H cm
grado di protezione: IP44",/images/papillon_prodotti/LAMPADE_SOLARI.webp
TORCIA IN BAMBÙ CON LUCE SOLARE,Papillon,"Ricarica con luce solare durante il giorno e accensione automatica alla sera
installazione facile e veloce, nessun cablaggio richiesto
batteria al litio: 18650 - 1200 mAh
altezza: 120 cm
grado di protezione: IP44",/images/papillon_prodotti/TORCIA_IN_BAMBÙ_CON_LUCE_SOLARE.webp
STIVALI GINOCCHIO PVC - OB E SRA,Papillon,"colore verde
EN ISO 20347:2012",/images/papillon_prodotti/STIVALI_GINOCCHIO_PVC_-_OB_E_SRA.webp
STIVALI A TRONCHETTO PVC - OB E SRA,Papillon,"colore verde
EN ISO 20347:2012",/images/papillon_prodotti/STIVALI_A_TRONCHETTO_PVC_-_OB_E_SRA.webp
RETE ELETTROSALDATA ZINCATA A CALDOCORRAL,Papillon,"rete zincata a caldo elettrosaldata con ottima resistenza alla trazione e lunga durata di vita
recinzione per gabbie animali
rivestimento zinco: 200 g/m² ca.
carico di rottura: 500-600 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_A_CALDOCORRAL.webp
RETE ZINCATA E PLASTICATACORRAL PLAST,Papillon,"rete zincata elettrosaldata rivestita in pvc resistente alla corrosione. il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV.
recinzioni per voliere e abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ZINCATA_E_PLASTICATACORRAL_PLAST.webp
RETE ZINCATA A CALDO MAGLIA ESAGONALE TRIPLA TORSIONEFARM,Papillon,"rete zincata a caldo a maglia esagonale tripla torsione
recinzione per piccoli animali
rivestimento zinco: 200 g/m²
carico di rottura: 500-600 N/mm²",/images/papillon_prodotti/RETE_ZINCATA_A_CALDO_MAGLIA_ESAGONALE_TRIPLA_TORSIONEFARM.webp
RETE ELETTROSALDATA ZINCATA E PLASTICATACAPITOL,Papillon,"rete zincata rivestita in pvc resistente alla corrosione il rivestimento in pvc ha buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_E_PLASTICATACAPITOL.webp
RETE ELETTROSALDATA ZINCATA E PLASTICATARESERVE,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV, rinforzata nella parte alta e bassa della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_E_PLASTICATARESERVE.webp
RETE ELETTROSALDATA ZINCATA E PLASTICATACOUNTRY,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione il rivestimento in pvc ha una buona stabilità di colore resistenza all'invecchiamento e all'azione dei raggi UV rinforzata nella parte alta e bassa della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_E_PLASTICATACOUNTRY.webp
RETE ELETTROSALDATA ZINCATA E PLASTICATAYARD,Papillon,"rete zincata elettrosaldata, rivestita con finitura pvc resistente alla corrosione il rivestimento in pvc ha una buona stabilità di colore resistenza all'invecchiamento e all'azione dei raggi UV. rinforzata nella parte alta o bassa  della rete
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_E_PLASTICATAYARD.webp
RETE  ZINCATA E PLASTICATARESIDENCE,Papillon,"rete zincata a maglia intrecciata, rivestita con finitura in pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni e aiuole
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m²
rivestimento PVC: 0,4-0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE__ZINCATA_E_PLASTICATARESIDENCE.webp
RETE ELETTROSALDATA ZINCATA A CALDOENCLOSE,Papillon,"rete zincata a caldo elettrosaldata, con buona resistenza alla trazione. si adatta bene alle esigenze di qualsiasi recinzione e protezione
recinzione per abitazioni e animali
rivestimento zinco: 50 g/m²
carico di rottura: 500-550 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_A_CALDOENCLOSE.webp
RETE ELETTROSALDATA ZINCATA E PLASTICATAENCLOSE PLAST,Papillon,"rete zincata elettrosaldata rivestita con finitura in pvc resistente alla corrosione, il rivestimento in pvc ha una buona stabilità di colore ed è resistente ai raggi UV
recinzione per abitazioni e animali
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 20-25 g/m²
rivestimento PVC: 0,35-0,4 mm
carico di rottura: 500-550 N/mm²",/images/papillon_prodotti/RETE_ELETTROSALDATA_ZINCATA_E_PLASTICATAENCLOSE_PLAST.webp
RETE MAGLIA ANNODATA ZINCATA A CALDOBARRIER,Papillon,"rete zincata a caldo maglia annodata con buona resistenza. Si adatta bene alla recinzione di allevamenti di animali.
recinzione per animali
ø filo: 1,9 - 2,45 mm
rivestimento zinco: 90 g/m²
carico di rottura: 500-550  N/mm²",/images/papillon_prodotti/RETE_MAGLIA_ANNODATA_ZINCATA_A_CALDOBARRIER.webp
RETE ZINCATA ELETTROSALDATARELEASE,Papillon,"rete zincata elettrosaldata rivestita con finitura pvc resistente alla corrosione. Il rivestimento in pvc ha una buona stabilità di colore, resistenza all'invecchiamento e all'azione dei raggi UV
recinzione per abitazioni
rivestimento PVC colore verde conforme alla normativa RoHs
rivestimento zinco: 25 g/m² ca.
rivestimento PVC: 0,4 - 0,5 mm
carico di rottura: 450 N/mm²",/images/papillon_prodotti/RETE_ZINCATA_ELETTROSALDATARELEASE.webp
FILO ZINCATO E PLASTICATO PER RETI,Papillon,"filo zincato con finitura in PVC resistente alla corrosione, il rivestimento ha una buona stabilità di colore, resistenza allinvecchiamento e allazione dei raggi UV
rivestimento zinco: 25 g/m² ca.
rivestimento PVC: 0,6 - 1,05 mm
carico di rottura: 500-600 N/mm²",/images/papillon_prodotti/FILO_ZINCATO_E_PLASTICATO_PER_RETI.webp
FILO ZINCATO E PLASTICATO PER RETI,Papillon,N/A,/images/papillon_prodotti/FILO_ZINCATO_E_PLASTICATO_PER_RETI.webp
FILO ZINCATO PER RETI,Papillon,"filo zincato di qualità superiore resistente alla trazione e alla corrosione
rivestimento zinco: 30 g/m² ca.
carico di rottura: 500-600 N/mm²",/images/papillon_prodotti/FILO_ZINCATO_PER_RETI.webp
FILO ZINCATO PER RETI,Papillon,N/A,/images/papillon_prodotti/FILO_ZINCATO_PER_RETI.webp
TENDITORE PER FILI,Papillon,acciaio verniciato,/images/papillon_prodotti/TENDITORE_PER_FILI.webp
TENDITORE PER FILI,Papillon,acciaio zincato,/images/papillon_prodotti/TENDITORE_PER_FILI.webp
CANCELLI PEDONALI - ZINCATI A CALDO E PLASTICATI CON PALIPINCIO,Papillon,"maglia: 100x50 mm
telaio tubolare tondo: ø 38x1,5 mm
2 pali tondi: ø 48x1,5 mm
chiusura a gancio",/images/papillon_prodotti/CANCELLI_PEDONALI_-_ZINCATI_A_CALDO_E_PLASTICATI_CON_PALIPINCIO.webp
CANCELLI PEDONALI - ZINCATI A CALDO E PLASTICATI CON PALITIVOLI,Papillon,"maglia ondulata: 50x50 mm
telaio tubolare quadrato: 40x40 mm
maniglia alluminio rivestita in plastica
battente in ferro
serratura standard con chiavi",/images/papillon_prodotti/CANCELLI_PEDONALI_-_ZINCATI_A_CALDO_E_PLASTICATI_CON_PALITIVOLI.webp
PALI RECINZIONE *BORDER*,Papillon,"pali recinzione zincati a caldo e plasticati colore verde: ø 48 mm
profilo con nervatura",/images/papillon_prodotti/PALI_RECINZIONE__BORDER_.webp
ACCESSORI PANNELLI *BORDER*,Papillon,supporto plastificato quadro per pali,/images/papillon_prodotti/ACCESSORI_PANNELLI__BORDER_.webp
PANNELLI RECINZIONE *BORDER*,Papillon,"pannelli elettrosaldati zincati a caldo e plasticati colore verde
ø filo: 4,5 / 4,0 mm
maglia: 100x50 mm",/images/papillon_prodotti/PANNELLI_RECINZIONE__BORDER_.webp
ACCESSORI PANNELLI *BORDER*,Papillon,collari plastica con viti INOX,/images/papillon_prodotti/ACCESSORI_PANNELLI__BORDER_.webp
ACCESSORI PANNELLI *BORDER*,Papillon,"piastrine ad angolo INOX, complete di piastrine e viti con dado",/images/papillon_prodotti/ACCESSORI_PANNELLI__BORDER_.webp
ACCESSORI PANNELLI *BORDER*,Papillon,piastrine INOX per fissaggio pannelli ad angolo,/images/papillon_prodotti/ACCESSORI_PANNELLI__BORDER_.webp
PALETTI RECINZIONE TONDI - ZINCATI PLASTICATI COLORE VERDE,Papillon,con tracciafilo,/images/papillon_prodotti/PALETTI_RECINZIONE_TONDI_-_ZINCATI_PLASTICATI_COLORE_VERDE.webp
COLLARI PER SAETTE - KIT 3 PZ.,Papillon,N/A,/images/papillon_prodotti/COLLARI_PER_SAETTE_-_KIT_3_PZ..webp
