name,brand,description,image_url
Ancorante a chiodo FNA II M C,Fischer,L'ancorante a percussione facile da installare per fissaggi multipli. Versione in acciao speciale resistente alla corrosione C 1.4529 con testa filettata e dado flangiato.,/images/fischer_prodotti/AncoranteachiodoFNAIIMC.webp
Ancorante a chiodo FNA II,Fischer,L'ancorante a percussione facile da installare per fissaggi multipli. Versione con testa a chiodo.,/images/fischer_prodotti/AncoranteachiodoFNAII.webp
Ancorante a chiodo FNA II C,Fischer,L'ancorante a percussione facile da installare per fissaggi multipli. Versione in acciaio speciale resistente alla corrosione C 1.4529 con testa a chiodo.,/images/fischer_prodotti/AncoranteachiodoFNAIIC.webp
Ancorante a chiodo FNA II OE,Fischer,L'ancorante a percussione facile da installare per fissaggi multipli. Versione con testa con occhiolo chiuso.,/images/fischer_prodotti/AncoranteachiodoFNAIIOE.webp
Ancorante a chiodo FNA II H,Fischer,L'ancorante a percussione facile da installare per fissaggi multipli. Versione con testa a gancio.,/images/fischer_prodotti/AncoranteachiodoFNAIIH.webp
Percussore FNA,Fischer,,/images/fischer_prodotti/PercussoreFNA.webp
Ancorante con fascetta espandente FWA,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato,/images/fischer_prodotti/AncoranteconfascettaespandenteFWA.webp
Ancorante con corpo espandente FSL,Fischer,L'ancorante passante per fissaggi non strutturali in calcestruzzo non fessurato,/images/fischer_prodotti/AncoranteconcorpoespandenteFSL.webp
Fissaggio a chiodo MR,Fischer,Il fissaggio con semplice installazione a percussione in calcestruzzo non fessurato,/images/fischer_prodotti/FissaggioachiodoMR.webp
Ancorante a espansione FA,Fischer,L'ancorante in acciaio con dado cieco,/images/fischer_prodotti/AncoranteaespansioneFA.webp
Ancorante con corpo espandente SLM,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato,/images/fischer_prodotti/AncoranteconcorpoespandenteSLM.webp
Ancorante con corpo espandente SLM con vite T.E.,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato. Versione con vite a testa esagonale.,/images/fischer_prodotti/AncoranteconcorpoespandenteSLMconviteTE.webp
Ancorante con corpo espandente SLM con barra,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato. Versione con barra filettata cl. 5.8.,/images/fischer_prodotti/AncoranteconcorpoespandenteSLMconbarra.webp
Ancorante con corpo espandente SLM con occhiolo,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato. Versione con occhiolo.,/images/fischer_prodotti/AncoranteconcorpoespandenteSLMconocchiolo.webp
Ancorante con corpo espandente SLM con gancio,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato. Versione con gancio.,/images/fischer_prodotti/AncoranteconcorpoespandenteSLMcongancio.webp
Ancorante con corpo espandente SLM con paracolpo,Fischer,L'ancorante a espansione per applicazioni non strutturali in calcestruzzo non fessurato. Versione con paracolpo.,/images/fischer_prodotti/AncoranteconcorpoespandenteSLMconparacolpo.webp
Ancorante in ghisa GM,Fischer,L'ancorante in ghisa per installazioni non passanti non strutturali,/images/fischer_prodotti/AncoranteinghisaGM.webp
Ancorante in ghisa GM con vite T.E.,Fischer,L'ancorante in ghisa per installazioni non passanti non strutturali. Versione con vite testa esagonale cl. 8.8.,/images/fischer_prodotti/AncoranteinghisaGMconviteTE.webp
Ancorante in ghisa GM con occhiolo,Fischer,L'ancorante in ghisa per installazioni non passanti non strutturali. Versione con occhiolo,/images/fischer_prodotti/AncoranteinghisaGMconocchiolo.webp
Ancorante per solai alveolari FHY,Fischer,"L’ancorante filettato internamente, facile da installare, per fissaggi su solai alveolari in calcestruzzo precompresso",/images/fischer_prodotti/AncorantepersolaialveolariFHY.webp
Ancorante per solai alveolari FHY inox A4,Fischer,"L’ancorante filettato internamente, facile da installare, per fissaggi su solai alveolari in calcestruzzo precompresso",/images/fischer_prodotti/AncorantepersolaialveolariFHYinoxA4.webp
DuoPower,Fischer,"Tassello universale bimateriale ideale per il fissaggio di carichi medi e leggeri su muratura, calcestruzzo e cartongesso",/images/fischer_prodotti/DuoPower.webp
DuoPower S,Fischer,"Tassello universale bimateriale ideale per il fissaggio di carichi medi e leggeri su muratura, calcestruzzo e cartongesso. Versione con vite",/images/fischer_prodotti/DuoPowerS.webp
DuoPower BM,Fischer,"Tassello universale bimateriale ideale per il fissaggio di carichi medi e leggeri su muratura, calcestruzzo e cartongesso. Versione con vite testa esagonale",/images/fischer_prodotti/DuoPowerBM.webp
DuoPower S PH,Fischer,"Tassello universale bimateriale ideale per il fissaggio di carichi medi e leggeri su muratura, calcestruzzo e cartongesso. Versione con vite testa bombata",/images/fischer_prodotti/DuoPowerSPH.webp
Ganci e occhioli EasyHook con tassello DuoPower,Fischer,I nuovi ganci e occhioli veloci e facili da installare come una normale vite.,/images/fischer_prodotti/GancieocchioliEasyHookcontasselloDuoPower.webp
DuoPower 6 con ganci o occhioli,Fischer,"Il tassello universale bimateriale diametro 6 con viti a gancio, occhiolo aperto o occhiolo chiuso",/images/fischer_prodotti/DuoPower6congancioocchioli.webp
DuoPower L versione lunga,Fischer,Il tassello universale bimateriale con maggiore profondità di ancoraggio,/images/fischer_prodotti/DuoPowerLversionelunga.webp
DuoPower S L versione lunga con vite,Fischer,Il tassello universale bimateriale con maggiore profondità di ancoraggio. Versione con vite,/images/fischer_prodotti/DuoPowerSLversionelungaconvite.webp
DuoPower SKL M,Fischer,Kit appendi specchi con tasselli DuoPower per fissaggio su muro e cartongesso,/images/fischer_prodotti/DuoPowerSKLM.webp
SX Plus,Fischer,Tassello in nylon con espansione a 4 settori,/images/fischer_prodotti/SXPlus.webp
SX Plus S,Fischer,Tassello in nylon con vite truciolare testa svasata piana,/images/fischer_prodotti/SXPlusS.webp
SX Plus SP,Fischer,Tassello in nylon con vite truciolare testa cilindrica piatta larga,/images/fischer_prodotti/SXPlusSP.webp
SX Plus con ganci e occhioli,Fischer,"Tassello in nylon diametro 6 con viti a gancio, occhiolo aperto o occhiolo chiuso",/images/fischer_prodotti/SXPluscongancieocchioli.webp
SX Plus BM,Fischer,Tassello in nylon con vite legno testa esagonale flangiata,/images/fischer_prodotti/SXPlusBM.webp
SX Plus Versione Lunga,Fischer,Tassello in nylon a lunghezza maggiorata,/images/fischer_prodotti/SXPlusVersioneLunga.webp
SX Plus 4 G,Fischer,Tassello in nylon con gancio appendiquadri,/images/fischer_prodotti/SXPlus4G.webp
ECOricarica SX S,Fischer,Il nuovo packaging per professionisti per dare nuova vita ai barattoli in plastica,/images/fischer_prodotti/ECOricaricaSXS.webp
RefillPack SX S,Fischer,Il nuovo bipack fischer per ridurre insieme l'impatto ambientale.,/images/fischer_prodotti/RefillPackSXS.webp
Ecoricarica SB 9/4,Fischer,Il nuovo packaging per professionisti per dare nuova vita ai barattoli in plastica,/images/fischer_prodotti/EcoricaricaSB94.webp
Fissaggio in nylon S,Fischer,Il tassello in nylon facile da installare a 2 settori espandenti.,/images/fischer_prodotti/FissaggioinnylonS.webp
Fissaggio in nylon SV,Fischer,Il tassello in nylon facile da installare a 2 settori espandenti con vite,/images/fischer_prodotti/FissaggioinnylonSV.webp
Fissaggio in nylon S C,Fischer,Il tassello in nylon facile da installare a 2 settori espandenti con collarino,/images/fischer_prodotti/FissaggioinnylonSC.webp
Fissaggio in nylon S C V,Fischer,Il tassello in nylon facile da installare a 2 settori espandenti con collarino e vite,/images/fischer_prodotti/FissaggioinnylonSCV.webp
Fissaggio universale UX,Fischer,Il tassello universale in nylon ideale per supporti fragili o deboli.,/images/fischer_prodotti/FissaggiouniversaleUX.webp
Fissaggio universale UX S,Fischer,Tassello universale in nylon con vite,/images/fischer_prodotti/FissaggiouniversaleUXS.webp
Fissaggio universale UX con ganci e occhioli,Fischer,"Tassello universale in nylon con viti a gancio, occhiolo aperto o occhiolo chiuso",/images/fischer_prodotti/FissaggiouniversaleUXcongancieocchioli.webp
SB con vite,Fischer,Fissaggio in nylon con cono di espansione metallico e vite,/images/fischer_prodotti/SBconvite.webp
SB con occhioli,Fischer,Fissaggio in nylon con cono di espansione metallico e vite metrica con occhiolo aperto e occhiolo chiuso,/images/fischer_prodotti/SBconocchioli.webp
SB con ganci,Fischer,"Fissaggio in nylon con cono di espansione metallico e vite metrica con gancio corto, medio e lungo",/images/fischer_prodotti/SBconganci.webp
SB con paracolpi,Fischer,Fissaggio in nylon con cono di espansione metallico e paracolpi,/images/fischer_prodotti/SBconparacolpi.webp
SBS con vite,Fischer,Fissaggio a espansione in metallo con vite,/images/fischer_prodotti/SBSconvite.webp
SBS con occhioli,Fischer,Fissaggio a espansione in metallo con occhioli,/images/fischer_prodotti/SBSconocchioli.webp
SBS con ganci,Fischer,"Fissaggio a espansione in metallo con gancio corto, medio e lungo",/images/fischer_prodotti/SBSconganci.webp
SBS con paracolpi,Fischer,Fissaggio a espansione in metallo con paracolpo industriale,/images/fischer_prodotti/SBSconparacolpi.webp
Fissaggio universale FU,Fischer,Il tassello universale in nylon con espansione a farfalla su materiali cavi.,/images/fischer_prodotti/FissaggiouniversaleFU.webp
Fissaggio universale FU V,Fischer,Il tassello universale in nylon con espansione a farfalla con vite.,/images/fischer_prodotti/FissaggiouniversaleFUV.webp
Fissaggio universale FU R,Fischer,Il tassello universale in nylon con espansione a farfalla con occhiolo aperto,/images/fischer_prodotti/FissaggiouniversaleFUR.webp
Fissaggio universale FU H,Fischer,Il tassello universale in nylon con espansione a farfalla con gancio,/images/fischer_prodotti/FissaggiouniversaleFUH.webp
Ancorante M,Fischer,Ancorante in nylon rinforzato con fibra di vetro con filettatura metrica interna.,/images/fischer_prodotti/AncoranteM.webp
Fissaggio in ottone PO,Fischer,Tassello in ottone a espansione con filettatura metrica.,/images/fischer_prodotti/FissaggioinottonePO.webp
Fissaggio in ottone POS,Fischer,Il tassello in ottone a espansione con filettatura metrica e vite a doppia filettatura.,/images/fischer_prodotti/FissaggioinottonePOS.webp
Fissaggio per calcestruzzo cellulare GB,Fischer,Tassello speciale in nylon certificato per calcestruzzo cellulare,/images/fischer_prodotti/FissaggiopercalcestruzzocellulareGB.webp
Ancorante per calcestruzzo cellulare FPX-I,Fischer,Il potente ancorante in acciaio internamente filettato con espansione quadra per fissaggi in calcestruzzo cellulare.,/images/fischer_prodotti/AncorantepercalcestruzzocellulareFPX-I.webp
FPX EM,Fischer,Accessorio di montaggio per FPX-I,/images/fischer_prodotti/FPXEM.webp
Fissaggio per calcestruzzo cellulare FTP K,Fischer,Tassello in nylon per calcestruzzo cellulare,/images/fischer_prodotti/FissaggiopercalcestruzzocellulareFTPK.webp
Accessorio di montaggio FTP EK,Fischer,Accessorio di montaggio per FTP K,/images/fischer_prodotti/AccessoriodimontaggioFTPEK.webp
Fissaggio metallico per calcestruzzo cellulare FTP M,Fischer,Tassello in acccaio per calcestruzzo cellulare,/images/fischer_prodotti/FissaggiometallicopercalcestruzzocellulareFTPM.webp
Fissaggio di pedate per gradini TB,Fischer,Per fissare pedate di gradini in legno su sottostrutture in acciaio e calcestruzzo.,/images/fischer_prodotti/FissaggiodipedatepergradiniTB.webp
Fissaggio di pedate per gradini TBB,Fischer,Per il fissaggio di gradini per installazione su materiali compatti,/images/fischer_prodotti/FissaggiodipedatepergradiniTBB.webp
Guida TBZ,Fischer,Guida in acciaio per TB e TBB,/images/fischer_prodotti/GuidaTBZ.webp
Tassello prolungato DuoXpand-T con vite a testa svasata piana,Fischer,Tassello prolungato bimateriale marcato CE con vite premontata zincata T.S.P. e impronta TX.,/images/fischer_prodotti/TasselloprolungatoDuoXpand-Tconviteatestasvasatapiana.webp
Tassello prolungato DuoXpand-T R con vite inox a testa svasata piana,Fischer,Tassello prolungato bimateriale marcato CE con vite premontata in acciaio inossidabile T.S.P. e impronta TX.,/images/fischer_prodotti/TasselloprolungatoDuoXpand-TRconviteinoxatestasvasatapiana.webp
Tassello prolungato DuoXpand-FUS con vite a testa esagonale flangiata,Fischer,Tassello prolungato bimateriale marcato CE con vite premontata zincata T.E. flangiata e impronta TX.,/images/fischer_prodotti/TasselloprolungatoDuoXpand-FUSconviteatestaesagonaleflangiata.webp
Tassello prolungato DuoXpand-FUS R con vite inox a testa esagonale flangiata,Fischer,Tassello prolungato bimateriale marcato CE con vite premontata in acciaio inossidabile T.E. flangiata e impronta TX.,/images/fischer_prodotti/TasselloprolungatoDuoXpand-FUSRconviteinoxatestaesagonaleflangiata.webp
SXRL,Fischer,"Il tassello prolungato a doppio stadio di espansione, certificato anche per calcestruzzo cellulare.",/images/fischer_prodotti/SXRL.webp
SXRL-T,Fischer,Tassello prolungato in nylon con marcatura CE con vite premontata T.S.P. impronta torx,/images/fischer_prodotti/SXRL-T.webp
SXRL-T A4,Fischer,"Tassello prolungato in nylon con marcatura CE con vite premontata in acciaio inox A4, T.S.P. impronta torx",/images/fischer_prodotti/SXRL-TA4.webp
SXRL-FUS,Fischer,Tassello prolungato in nylon con marcatura CE con vite premontata T.E. flangiata impronta torx,/images/fischer_prodotti/SXRL-FUS.webp
SXRL-FUS A4,Fischer,Tassello prolungato in nylon con marcatura CE con vite premontata T.E. flangiata inox A4 impronta torx,/images/fischer_prodotti/SXRL-FUSA4.webp
SXRL-WT ls,Fischer,Tassello prolungato in nylon con vite a testa svasata piana ed impronta TX,/images/fischer_prodotti/SXRL-WTls.webp
SXRL-WZ ls,Fischer,Tassello prolungato in nylon con vite a testa svasata piana ed impronta Pozidrive,/images/fischer_prodotti/SXRL-WZls.webp
Fissaggio prolungato SXR WT ls,Fischer,"Fissaggio prolungato SXR-WT ls, con vite testa svasata piana e impronta TX, non premontata",/images/fischer_prodotti/FissaggioprolungatoSXRWTls.webp
Fissaggio prolungato SXR WZ ls,Fischer,"Fissaggio prolungato SXR-WZ ls, con vite testa svasata piana e impronta Pozi, non premontata",/images/fischer_prodotti/FissaggioprolungatoSXRWZls.webp
Fissaggio prolungato SXR WH,Fischer,Fissaggio prolungato con cancano,/images/fischer_prodotti/FissaggioprolungatoSXRWH.webp
Inserto a stella TX40,Fischer,Inserto a stella con funzione anti-effrazione per impronte TX40,/images/fischer_prodotti/InsertoastellaTX40.webp
N-S Tassello in nylon con vite a chiodo premontata,Fischer,Il fissaggio a percussione per un'installazione semplice e rapida,/images/fischer_prodotti/N-STasselloinnylonconviteachiodopremontata.webp
N-S A2 Tassello in nylon con vite a chiodo premontata in acciaio inox A2,Fischer,Il fissaggio a percussione per un'installazione semplice e rapida,/images/fischer_prodotti/N-SA2TasselloinnylonconviteachiodopremontatainacciaioinoxA2.webp
N-F Tassello in nylon con bordo piatto e vite a chiodo premontata,Fischer,Il fissaggio a percussione per un'installazione semplice e rapida,/images/fischer_prodotti/N-FTasselloinnylonconbordopiattoeviteachiodopremontata.webp
N-P Tassello in nylon con bordo largo e vite a chiodo premontata,Fischer,Il fissaggio a percussione per un'installazione semplice e rapida,/images/fischer_prodotti/N-PTasselloinnylonconbordolargoeviteachiodopremontata.webp
Fissaggio di ritegno meccanico VBS-M,Fischer,Il sistema veloce per il ritegno e il consolidamento di pareti in muratura a doppia pelle,/images/fischer_prodotti/FissaggiodiritegnomeccanicoVBS-M.webp
Fissaggio di ritegno meccanico VBS-M A4,Fischer,Connettore meccanico a secco in acciaio inox AISI 316 per consolidamento di pareti a doppia pelle,/images/fischer_prodotti/FissaggiodiritegnomeccanicoVBS-MA4.webp
Fissaggio di ritegno VBS 8,Fischer,Il sistema rapido per il ritegno e il consolidamento di pareti in muratura a doppia pelle di scarsa qualità,/images/fischer_prodotti/FissaggiodiritegnoVBS8.webp
F-S-Z fissaggio in nylon per serramenti,Fischer,Il fissaggio in nylon per installazioni distanziate senza tensioni indotte di telai di finestre e porte,/images/fischer_prodotti/F-S-Zfissaggioinnylonperserramenti.webp
F-M fissaggio metallico per serramenti,Fischer,Il fissaggio per un'installazione senza tensioni indotte di telai di finestre e porte con resistenza al fuoco,/images/fischer_prodotti/F-Mfissaggiometallicoperserramenti.webp
SHR tassello prolungato in nylon per serramenti,Fischer,Fissaggio prolungato per il montaggio di telai e serramenti,/images/fischer_prodotti/SHRtasselloprolungatoinnylonperserramenti.webp
FFSZ viti in acciaio per serramenti,Fischer,"Vite in acciaio per muro, testa cilindrica con impronta TORX",/images/fischer_prodotti/FFSZvitiinacciaioperserramenti.webp
FFS viti in acciaio per serramenti,Fischer,"Vite in acciaio per muro, testa svasata piana con impronta TORX",/images/fischer_prodotti/FFSvitiinacciaioperserramenti.webp
Calotte per viti FFSZ e FFS,Fischer,Calotte coprivite bianche e marroni,/images/fischer_prodotti/CalottepervitiFFSZeFFS.webp
Fissaggio basculante in nylon fischer DuoTec,Fischer,Il tassello ad ancora bimateriale rinforzato per carichi elevati su lastre e pannelli.,/images/fischer_prodotti/FissaggiobasculanteinnylonfischerDuoTec.webp
DuoHM fissaggio per pannelli,Fischer,"Un unico tassello da 55 mm per il fissaggio su pannelli da 9,5 a 30 mm.",/images/fischer_prodotti/DuoHMfissaggioperpannelli.webp
Fissaggio metallico per lastre e pannelli HM,Fischer,Il tassello metallico con vite a filettatura metrica per lastre e pannelli.,/images/fischer_prodotti/FissaggiometallicoperlastreepannelliHM.webp
Fissaggio per cartongesso DuoBlade,Fischer,Il tassello autoforante bimateriale a installazione ultra-rapida per lastre in cartongesso.,/images/fischer_prodotti/FissaggiopercartongessoDuoBlade.webp
Ganci e occhioli EasyHook con tassello per cartongesso DuoBlade,Fischer,I ganci e occhioli veloci e facili da installare come una normale vite.,/images/fischer_prodotti/GancieocchioliEasyHookcontassellopercartongessoDuoBlade.webp
Fissaggio ad ancora KD,Fischer,"Il fissaggio ad ancora ideale per soffitti e controsoffitti, con occhiolo o dado.",/images/fischer_prodotti/FissaggioadancoraKD.webp
Fissaggio per cartongesso GK,Fischer,Il fissaggio per installazioni leggere su lastre in cartongesso.,/images/fischer_prodotti/FissaggiopercartongessoGK.webp
Fissaggio metallico per cartongesso GKM,Fischer,Tassello metallico autoforante per installazioni facili e veloci su lastre in cartongesso.,/images/fischer_prodotti/FissaggiometallicopercartongessoGKM.webp
Fissaggio per lastre SB N,Fischer,Il fissaggio universale in nylon per lastre e supporti con grandi cavità,/images/fischer_prodotti/FissaggioperlastreSBN.webp
Nastro biadesivo BFT,Fischer,Nastro biadesivo isolante per orditure metalliche da cartongesso,/images/fischer_prodotti/NastrobiadesivoBFT.webp
Vite per montaggio profili FPS-FP,Fischer,Vite speciale autofilettante per accoppiamento di orditure metalliche da cartongesso.,/images/fischer_prodotti/VitepermontaggioprofiliFPS-FP.webp
Vite per cartongesso FPS-FPB,Fischer,Vite speciale autoperforante per accoppiamento di orditure metalliche da cartongesso.,/images/fischer_prodotti/VitepercartongessoFPS-FPB.webp
Vite per cartongesso con punta autoperforante FSN-TPD,Fischer,"Vite speciale autofilettante per installazione di lastre in cartongesso su profili di spessore fino a 0,7 mm.",/images/fischer_prodotti/VitepercartongessoconpuntaautoperforanteFSN-TPD.webp
Vite per cartongesso FSN-TPR,Fischer,FSN-TPR,/images/fischer_prodotti/VitepercartongessoFSN-TPR.webp
Vite per cartongesso FSN-TPB,Fischer,Vite speciale autoperforante per installazioni di lastre su profili di spessore fino a 2 mm.,/images/fischer_prodotti/VitepercartongessoFSN-TPB.webp
Vite per cartongesso FSN-TPG,Fischer,FSN-TPG,/images/fischer_prodotti/VitepercartongessoFSN-TPG.webp
Schiuma poliuretanica ELETTRICA PRESA RAPIDA,Fischer,Adesivo poliuretanico a bassa espansione testato al Filo Incandescente secondo i requisiti richiesti CEI 64-8.,/images/fischer_prodotti/SchiumapoliuretanicaELETTRICAPRESARAPIDA.webp
Adesivo poliuretanico FastGrip per pannelli isolanti e cartongesso,Fischer,"Adesivo poliuretanico per l’incollaggio di pannelli isolanti, cartongesso e materiali rettificati non strutturali.",/images/fischer_prodotti/AdesivopoliuretanicoFastGripperpannelliisolantiecartongesso.webp
Schiuma poliuretanica cartongesso PANEL,Fischer,"Adesivo poliuretanico per l’incollaggio di pannelli in cartongesso. Utilizzabile anche per pannelli isolanti EPS, XPS e materiali sintetici (lana minerale).",/images/fischer_prodotti/SchiumapoliuretanicacartongessoPANEL.webp
Schiuma poliuretanica PRESA RAPIDA,Fischer,Adesivo poliuretanico a bassa espansione. Presa iniziale già 60 secondi dopo il posizionamento.,/images/fischer_prodotti/SchiumapoliuretanicaPRESARAPIDA.webp
Schiuma serramenti PUP FLEX,Fischer,Schiuma poliuretanica per serramento extra flessibile a elevato potere di isolamento termoacustico.,/images/fischer_prodotti/SchiumaserramentiPUPFLEX.webp
Schiuma serramento elastica PUP E,Fischer,Schiuma poliuretanica per serramento ad elevata elasticità. Contribuisce all‘isolamento termoacustico. Applicabile a basse temperature.,/images/fischer_prodotti/SchiumaserramentoelasticaPUPE.webp
Schiuma poliuretanica serramento PUP W,Fischer,Schiuma poliuretanica per la posa di telai di porte e finestre,/images/fischer_prodotti/SchiumapoliuretanicaserramentoPUPW.webp
Schiuma professionale PU / PUP,Fischer,Schiuma poliuretanica professionale resistente alla pressione e testata con filo incandescente (Glow Wire Test),/images/fischer_prodotti/SchiumaprofessionalePUPUP.webp
Schiuma poliuretanica MEGA MAX,Fischer,Schiuma poliuretanica ad alte prestazioni. Reticola anche in profondità.,/images/fischer_prodotti/SchiumapoliuretanicaMEGAMAX.webp
Schiuma poliuretanica tegole e coppi PU T / PUP T,Fischer,Schiuma poliuretanica per il fissaggio di tegole e coppi.,/images/fischer_prodotti/SchiumapoliuretanicategoleecoppiPUTPUPT.webp
Schiuma poliuretanica universale PU 1K / PUP 1K,Fischer,Schiuma poliuretanica universale multiuso,/images/fischer_prodotti/SchiumapoliuretanicauniversalePU1KPUP1K.webp
Pulitore per schiuma PUR,Fischer,Pulitore per pistola e per schiuma poliuretanica non indurita,/images/fischer_prodotti/PulitoreperschiumaPUR.webp
Pistola PUP K2 PLUS,Fischer,Pistola per schiuma poliuretanica PUP K2 PLUS,/images/fischer_prodotti/PistolaPUPK2PLUS.webp
Pistola PUP M3,Fischer,Pistola in metallo per schiuma poliuretanica con 2 prolunghe.,/images/fischer_prodotti/PistolaPUPM3.webp
Pistola PUP M4 Teflon Black,Fischer,Pistola in metallo per schiuma poliuretanica.,/images/fischer_prodotti/PistolaPUPM4TeflonBlack.webp
Puntale per pistola,Fischer,Ugello di ricambio per pistola schiuma PUP K2 Plus e PUP M4 Teflon Black,/images/fischer_prodotti/Puntaleperpistola.webp
KIT SCHIUMA POLIURETANICA,Fischer,,/images/fischer_prodotti/KITSCHIUMAPOLIURETANICA.webp
BECCUCCI SCHIUMA,Fischer,,/images/fischer_prodotti/BECCUCCISCHIUMA.webp
Silicone serramenti neutro SNF,Fischer,"Sigillante siliconico neutro a base alcoxi e a basso modulo, per l’installazione di serramenti.",/images/fischer_prodotti/SiliconeserramentineutroSNF.webp
Silicone specchi neutro SNF - Specchi,Fischer,Sigillante siliconico neutro a base ossimica per l'incollaggio su specchi e pietra naturale,/images/fischer_prodotti/SiliconespecchineutroSNF-Specchi.webp
Silicone edilizia-lattoneria neutro SBM,Fischer,"Sigillante siliconico neutro a base alcolica e basso modulo, per applicazioni edili e di lattoneria.",/images/fischer_prodotti/Siliconeedilizia-lattonerianeutroSBM.webp
Silicone policarbonato neutro SNP,Fischer,Sigillante siliconico neutro a base alcolica per policarbonato e altri materiali plastici.,/images/fischer_prodotti/SiliconepolicarbonatoneutroSNP.webp
Silicone multiuso neutro SN,Fischer,Sigillante siliconico multiuso neutro professionale a base alcolica per applicazioni in ambienti interni ed esterni,/images/fischer_prodotti/SiliconemultiusoneutroSN.webp
Silicone sanitari neutro SNS,Fischer,Sigillante siliconico neutro a base alcolica per l'impiego in ambienti sanitari,/images/fischer_prodotti/SiliconesanitarineutroSNS.webp
Silicone sanitari acetico SAS,Fischer,Sigillante siliconico a base acetica per l'impiego in ambienti sanitari,/images/fischer_prodotti/SiliconesanitariaceticoSAS.webp
Silicone acetico multiuso SAM,Fischer,Sigillante siliconico multiuso a base acetica per applicazioni in ambienti interni ed esterni,/images/fischer_prodotti/SiliconeaceticomultiusoSAM.webp
Silicone cristallino acetico SAC,Fischer,Sigillante siliconico cristallino a base acetica per applicazioni trasparenti,/images/fischer_prodotti/SiliconecristallinoaceticoSAC.webp
Silicone multiuso in tubetto SMT,Fischer,Sigillante siliconico acetico multiuso e con funghicida.,/images/fischer_prodotti/SiliconemultiusointubettoSMT.webp
Sigillante acrilico elastico SA TRASPARENTE,Fischer,"Sigillante acrilico trasparente, multiuso e flessibile. Verniciabile, liscio, testato per uso all’esterno. Resistente all’umidità. Non macchia i materiali delicati.",/images/fischer_prodotti/SigillanteacrilicoelasticoSATRASPARENTE.webp
Sigillante effetto intonaco acrilico SAR,Fischer,Sigillante acrilico in dispersione acquosa per pareti intonacate interne con effetto ruvido.,/images/fischer_prodotti/SigillanteeffettointonacoacrilicoSAR.webp
Sigillante acrilico elastico SA FLEX,Fischer,Sigillante a base acrilica in dispersione acquosa elastoplastico. Applicazioni interne ed esterne. Finitura liscia.,/images/fischer_prodotti/SigillanteacrilicoelasticoSAFLEX.webp
Sigillante acrilico ad asciugatura rapida SA RAPID COLOR,Fischer,Sigillante a base acrilica in dispersione acquosa elastoplastico. Certificato per applicazioni interne. Finitura liscia.,/images/fischer_prodotti/SigillanteacrilicoadasciugaturarapidaSARAPIDCOLOR.webp
Sigillante multiuso acrilico SA,Fischer,Sigillante acrilico multiuso in dispersione acquosa per applicazioni interne,/images/fischer_prodotti/SigillantemultiusoacrilicoSA.webp
Cemento espresso DEC,Fischer,Stucco ad elevate prestazioni per la riparazione di giunti interni ed esterni,/images/fischer_prodotti/CementoespressoDEC.webp
Silicone alte temperature SAT,Fischer,Sigillante siliconico a base acetica resistente alle alte temperature.,/images/fischer_prodotti/SiliconealtetemperatureSAT.webp
Sigillante refrattario SR,Fischer,Sigillante a base di silicati inorganici resistente al contatto con la fiamma libera,/images/fischer_prodotti/SigillanterefrattarioSR.webp
Sigillante bituminoso SB,Fischer,Sigillante adesivo a base di bitume elastoplastico per applicazioni in copertura. Utilizzo a freddo.,/images/fischer_prodotti/SigillantebituminosoSB.webp
Pistola KPF per salsicce di silicone,Fischer,,/images/fischer_prodotti/PistolaKPFpersalsiccedisilicone.webp
Pistola in metallo KPM 3,Fischer,"Pistola in metallo adatta a siliconi, resine e adesivi. Sigillatura rapida, precisa e senza sforzi",/images/fischer_prodotti/PistolainmetalloKPM3.webp
Set Spatole per Silicone,Fischer,SET di 4 spatole per la lisciatura e sagomatura dei cordoni di silicone,/images/fischer_prodotti/SetSpatoleperSilicone.webp
Beccucci per silicone,Fischer,,/images/fischer_prodotti/Beccuccipersilicone.webp
Sigillante adesivo KD FLEX 20,Fischer,Il sigillante adesivo a basso modulo a base di polimeri ibridi per giunti altamente flessibili.,/images/fischer_prodotti/SigillanteadesivoKDFLEX20.webp
Adesivo sigillante KD ULTRA 60,Fischer,"Adesivo sigillante extra forte a base di polimeri ibridi. Adatto a giunzioni resistenti nel tempo, anche soggette a movimento.",/images/fischer_prodotti/AdesivosigillanteKDULTRA60.webp
Salviette multiuso SAL 70,Fischer,"Salviette lavamani in tessuto-non tessuto imbevute di una soluzione detergente composta da tensioattivi di origine vegetale e un agente antibatterico. Senza risciacquo, non lasciano residui e non serve asciugatura.",/images/fischer_prodotti/SalviettemultiusoSAL70.webp
Adesivo sigillante KD HIGH TACK NS,Fischer,Adesivo ad altissima presa iniziale a base di polimeri ibridi con effetto ventosa,/images/fischer_prodotti/AdesivosigillanteKDHIGHTACKNS.webp
Adesivo sigillante KD CLEAR 40,Fischer,"Adesivo sigillante cristallino con antimuffa a base di polimeri ibridi. Elasticità permanente. Compatibile con marmo, granito, pietra naturale.",N/A
